library,version,sign,date
core,2.0,-,2013-05-30
core,2.0,+,2013-05-06
core,2.0,+,2013-06-06
core,2.0,+,2013-04-13
core,2.0,+,2013-04-25
core,2.0,-,2013-05-06
core,2.0,-,2013-06-06
core,2.0,+,2013-05-30
core,2.0,-,2013-04-25
junit,4.11,-,2013-05-06
junit,4.11,-,2013-06-06
junit,4.11,+,2013-06-06
junit,4.11,+,2013-04-25
junit,4.11,+,2013-05-06
junit,4.11,-,2013-04-25
junit,4.11,-,2013-05-30
junit,4.11,+,2013-05-30
xstream,1.2.2,-,2013-05-30
xstream,1.2.2,-,2013-05-06
xstream,1.2.2,+,2013-05-30
xstream,1.2.2,-,2013-06-06
xstream,1.2.2,+,2013-04-25
xstream,1.2.2,+,2013-06-06
xstream,1.2.2,-,2013-04-25
xstream,1.2.2,+,2013-05-06
webservices-rt,1.4,+,2013-04-25
webservices-rt,1.4,-,2013-05-06
webservices-rt,1.4,-,2013-06-06
webservices-rt,1.4,-,2013-04-25
webservices-rt,1.4,+,2013-05-30
webservices-rt,1.4,+,2013-06-06
webservices-rt,1.4,-,2013-05-30
webservices-rt,1.4,+,2013-05-06
javase,1.7,+,2013-05-30
javase,1.7,-,2013-06-06
javase,1.7,-,2013-05-06
javase,1.7,-,2013-04-25
javase,1.7,+,2013-06-06
javase,1.7,+,2013-05-06
javase,1.7,-,2013-05-30
javase,1.7,+,2013-04-13
javase,1.7,+,2013-04-25
