library,version,sign,date
junit,4.10,-,2012-10-16
junit,4.11,-,2013-06-05
junit,4.11,-,2013-07-26
junit,4.11,+,2013-06-05
junit,4.10,+,2012-09-06
junit,4.10,-,2014-08-24
junit,4.10,-,2012-09-06
junit,4.10,+,2012-10-03
logback-classic,1.0.13,+,2013-06-05
logback-classic,1.0.9,-,2013-03-09
logback-classic,1.0.6,-,2012-09-06
logback-classic,1.0.13,-,2013-06-05
logback-classic,1.0.13,-,2013-07-29
logback-classic,1.0.7,-,2012-10-16
logback-classic,1.0.10,-,2013-05-20
logback-classic,1.0.7,+,2012-09-06
guice,3.0,+,2014-08-24
guice,3.0,-,2015-01-22
guice,3.0,+,2013-07-30
guice,3.0,-,2015-04-24
