library,version,sign,date
spring-core,3.2.2.RELEASE,-,2013-10-28
spring-core,3.2.4.RELEASE,-,2013-11-23
spring-webmvc,3.2.2.RELEASE,-,2013-10-28
spring-webmvc,3.2.4.RELEASE,-,2013-11-23
eSolutionsSecurity,1.0-SNAPSHOT,-,2014-02-06
eSolutionsSecurity,1.0-SNAPSHOT,+,2013-12-18
eSolutionsSecurity,1.0-SNAPSHOT,+,2014-02-06
eSolutionsSecurity,1.0-SNAPSHOT,+,2014-01-14
eSolutionsSecurity,1.0-SNAPSHOT,-,2014-07-25
eSolutionsSecurity,1.0-SNAPSHOT,-,2015-06-30
eSolutionsSecurity,1.0-SNAPSHOT,+,2014-07-25
eSolutionsCore,1.0-SNAPSHOT,-,2014-02-06
eSolutionsCore,1.0-SNAPSHOT,+,2013-12-18
eSolutionsCore,1.0-SNAPSHOT,+,2014-02-06
eSolutionsCore,1.0-SNAPSHOT,-,2014-01-14
eSolutionsCore,1.0-SNAPSHOT,+,2014-01-14
eSolutionsCore,1.0-SNAPSHOT,-,2013-12-18
eSolutionsCore,1.0-SNAPSHOT,-,2013-10-28
eSolutionsCore,1.0-SNAPSHOT,-,2013-11-11
eSolutionsCore,1.0-SNAPSHOT,-,2014-07-25
eSolutionsCore,1.0-SNAPSHOT,+,2014-07-25
spring-context-support,3.2.2.RELEASE,-,2013-10-28
spring-context-support,3.2.4.RELEASE,-,2013-11-11
