library,version,sign,date
picketlink-idm-core,1.1.2.CR01,-,2010-05-30
picketlink-idm-core,1.1.2.CR01,+,2010-04-14
drools-compiler,5.1.1,-,2011-03-03
drools-compiler,5.1.1,+,2010-08-12
validation-api,1.0.0.GA,-,2010-05-30
validation-api,1.0.0.GA,+,2010-05-18
validation-api,1.0.0.GA,-,2010-06-02
drools-core,5.1.1,-,2011-03-03
drools-core,5.1.1,+,2010-08-12
seam-persistence,3.0.1-SNAPSHOT,+,2011-07-30
seam-persistence,3.0.0-SNAPSHOT,+,2011-03-21
seam-persistence,3.0.0-SNAPSHOT,-,2010-05-30
seam-persistence,3.0.0.Beta2,+,2010-12-24
seam-persistence,3.0.0.Beta2,+,2010-12-02
seam-persistence,3.0.0.Beta2,-,2010-12-26
seam-persistence,3.0.0.Beta2,+,2010-12-26
seam-persistence,3.0.0-SNAPSHOT,-,2011-03-25
seam-persistence,3.0.1-SNAPSHOT,-,2011-08-09
seam-persistence,3.0.0.Beta2,-,2011-01-14
seam-persistence,3.0.0.Beta2,-,2011-03-03
seam-persistence,3.0.0-SNAPSHOT,+,2010-06-24
hibernate-core,3.3.2.GA,-,2010-05-30
seam-security-api,3.0.0-SNAPSHOT,-,2010-07-19
cdi-api,1.0-SP1,-,2010-05-30
jsf-api,2.0.2-FCS,-,2010-06-02
jsf-api,2.0.2-FCS,+,2010-05-18
jsf-api,2.0,+,2011-01-14
jsf-api,2.0.2-FCS,-,2010-05-30
