library,version,sign,date
commons-configuration,1.8,+,2012-07-01
commons-configuration,1.8,-,2012-10-11
jgraph,5.13.0.0,+,2014-12-02
jgrapht-core,0.9.0,+,2014-12-02
gs-core,1.2,+,2014-12-09
gs-core,1.2,-,2015-05-08
commons-collections,3.2.1,+,2015-05-23
commons-io,1.3.1,-,2012-05-21
commons-io,2.4,+,2015-05-23
commons-lang,2.4,-,2012-04-12
commons-lang,2.4,-,2012-09-15
commons-lang,2.4,+,2012-04-12
commons-exec,1.1,+,2015-05-24
jna-posix,1.0.3,+,2012-02-23
jgrapht-ext,0.9.0,+,2014-12-02
combinatoricslib,2.0,+,2012-12-14
commons-math,1.2,+,2012-04-12
commons-math,2.1,+,2015-05-23
commons-math,2.1,-,2015-05-23
commons-math,1.2,-,2015-05-23
gs-algo,1.2,+,2014-12-09
gs-algo,1.2,-,2015-05-08
gs-ui,1.2,+,2014-12-09
gs-ui,1.2,-,2015-05-08
lambdaj,2.3.3,+,2015-05-23
lambdaj,2.3.3,-,2015-05-23
lambdaj,2.3.3,+,2012-06-01
commons-logging,1.1.1,-,2013-05-02
jcommander,1.30,+,2015-02-16
gson,2.0,-,2012-09-15
gson,2.2.2,-,2013-05-02
multiverse-core,0.7.0,+,2015-02-16
jna,3.3.0,-,2013-05-02
guava,14.0.1,-,2015-05-23
guava,13.0.1,-,2013-05-02
guava,19.0,+,2016-07-05
guava,12.0,+,2012-04-26
guava,12.0,-,2012-09-15
commons-csv,1.3,+,2016-06-28
