library,version,sign,date
easymock,3.0,+,2011-01-14
commons-validator,1.3.1,+,2010-10-14
spring-js-resources,2.2.0.RC1,-,2010-10-26
spring-js-resources,2.2.0.RC1,+,2010-10-25
commons-codec,1.4,+,2010-10-28
mysql-connector-java,5.1.16,+,2011-04-07
jsp-api,2.1,+,2010-10-28
saxon,9.1.0.8,+,2011-05-17
saxon,9.1.0.8,-,2011-08-03
saxon,9.1.0.8,+,2011-08-03
commons-io,1.4,+,2010-10-15
commons-io,1.4,+,2010-10-14
commons-io,1.4,-,2010-10-14
oro,2.0.8,+,2010-10-14
commons-lang,2.1,+,2010-10-18
commons-lang,2.1,-,2010-10-28
hcj,6,-,2011-09-19
hcj,6,+,2010-10-20
servlet-api,2.5,+,2011-02-21
