library,version,sign,date
commons-configuration,1.9,+,2013-05-31
commons-validator,1.4.0,+,2013-07-01
appengine-gcs-client,RELEASE,+,2014-05-06
appengine-gcs-client,RELEASE,+,2013-09-19
appengine-gcs-client,RELEASE,-,2014-01-15
geocoder-java,0.15,+,2014-03-19
commons-codec,1.2,+,2014-04-18
webapp-snapshot-java,1.0,+,2014-04-09
webapp-snapshot-java,1.0,-,2014-04-18
jersey-server,1.17,+,2013-05-24
jersey-server,1.17,+,2013-05-05
jersey-server,1.17,-,2013-05-24
jersey-server,1.17,-,2013-05-05
htmlunit,2.13,+,2013-10-16
restfb,1.6.12,+,2013-05-24
restfb,1.6.13-DEVELOPMENT,+,2013-06-22
restfb,1.6.12,-,2013-06-22
restfb,1.6.12,-,2013-05-24
restfb,1.6.12,+,2013-05-05
jersey-servlet,1.17,+,2013-05-24
jersey-servlet,1.17,+,2013-05-05
jersey-servlet,1.17,-,2013-05-24
jersey-servlet,1.17,-,2013-05-05
junit,4.11,+,2014-04-25
junit,4.10,-,2013-05-24
junit,4.11,-,2014-04-18
junit,4.10,+,2013-05-24
junit,4.10,-,2013-05-05
junit,4.10,+,2013-05-05
junit,4.11,+,2014-04-09
jersey-test-framework-grizzly,1.17,+,2013-05-24
jersey-test-framework-grizzly,1.17,+,2013-05-05
jersey-test-framework-grizzly,1.17,-,2013-05-24
jersey-test-framework-grizzly,1.17,-,2013-05-05
simplelatlng,RELEASE,+,2013-09-15
jsr305,2.0.1,+,2013-05-07
jsr305,2.0.1,-,2013-05-24
jsr305,2.0.1,+,2013-05-24
jsr305,2.0.1,-,2014-04-18
jsr305,2.0.1,+,2014-04-09
jsoup,1.7.3,+,2014-03-18
objectify,4.0b3,-,2014-04-25
objectify,4.0b3,-,2013-05-24
objectify,4.0b3,+,2013-05-24
objectify,4.0b3,+,2013-05-05
objectify,5.0.2,-,2014-05-08
objectify,4.0b3,-,2013-05-05
jersey-json,1.17,+,2013-05-24
jersey-json,1.17,+,2013-05-05
jersey-json,1.17,-,2013-05-24
jersey-json,1.17,-,2013-05-05
jersey-client,1.17,+,2013-05-24
jersey-client,1.17,+,2013-06-28
jersey-client,1.17,+,2013-05-05
jersey-client,1.17,-,2013-05-24
jersey-client,1.17,-,2013-06-28
jersey-client,1.17,-,2013-05-05
lombok,0.11.8,+,2013-05-05
lombok,0.11.8,-,2013-05-05
lombok,0.11.8,-,2013-05-24
lombok,0.11.8,+,2013-05-24
lombok,0.11.8,-,2014-04-18
lombok,0.11.8,+,2014-04-09
browserid-verifier,0.2-APPENGINE,+,2014-04-25
jstl,1.2,-,2013-05-05
jstl,1.2,+,2013-05-24
jstl,1.2,-,2013-05-24
jstl,1.2,+,2013-05-05
mockito-all,1.9.0,+,2013-05-05
mockito-all,1.9.0,-,2013-05-24
mockito-all,1.9.0,+,2013-05-24
mockito-all,1.9.0,-,2013-05-05
appengine-mapreduce,RELEASE,+,2013-08-11
appengine-mapreduce,RELEASE,+,2013-09-15
appengine-mapreduce,RELEASE,-,2013-09-15
lucene-analyzers-common,4.3.0,+,2013-06-13
commons-lang3,3.1,+,2013-06-05
commons-fileupload,1.3,+,2013-05-24
commons-fileupload,1.3,-,2013-05-24
commons-fileupload,1.3,+,2013-05-09
appengine-pipeline,RELEASE,+,2013-08-11
appengine-pipeline,RELEASE,+,2013-09-15
appengine-pipeline,RELEASE,-,2013-09-15
servlet-api,2.5,+,2013-05-05
servlet-api,2.5,+,2013-05-24
servlet-api,2.5,+,2014-04-09
servlet-api,2.5,-,2014-04-18
servlet-api,2.5,-,2013-05-05
servlet-api,2.5,-,2013-05-24
