library,version,sign,date
easymock,1.2_Java1.3,-,2009-07-03
easymock,1.2_Java1.3,+,2009-04-03
easymock,1.2_Java1.3,+,2009-07-03
spring-test,2.5.6.SEC01,-,2012-06-28
spring-test,2.5.6.SEC01,+,2009-05-11
spring-test,2.5.6.SEC03,-,2012-06-26
spring-test,2.5.6.SEC01,-,2009-07-03
spring-test,2.5.6.SEC01,-,2011-12-15
spring-test,2.5.6.SEC01,+,2009-07-03
junit,3.8.1,+,2009-07-03
junit,3.8.1,-,2009-07-03
junit,3.8.1,+,2009-04-03
commons-validator,1.3.1,+,2009-07-03
commons-validator,1.3.1,+,2009-04-03
commons-validator,1.3.1,-,2009-07-03
generic-dao,0.9.17,+,2009-07-03
generic-dao,0.9.16,-,2009-05-11
generic-dao,0.9.17,-,2009-07-03
generic-dao,0.9.18,-,2013-05-31
generic-dao,0.9.17,-,2010-05-21
hsqldb,1.8.0.5,-,2011-12-15
hsqldb,1.8.0.5,+,2009-07-03
hsqldb,1.8.0.5,+,2012-06-26
hsqldb,1.8.0.5,+,2009-04-03
hsqldb,1.8.0.5,-,2012-06-28
hsqldb,1.8.0.5,-,2009-04-03
hsqldb,1.8.0.5,-,2009-07-03
antlr,2.7.6,+,2009-07-03
antlr,2.7.6,-,2009-07-03
antlr,2.7.6,-,2009-04-03
commons-collections,3.2,-,2009-07-03
commons-collections,3.2,-,2010-05-21
commons-collections,3.2,+,2009-04-03
commons-collections,3.2,+,2009-07-03
oro,2.0.8,-,2009-07-03
oro,2.0.8,+,2009-04-03
oro,2.0.8,+,2009-07-03
dom4j,1.6.1,-,2009-07-03
dom4j,1.6.1,+,2009-07-03
dom4j,1.6.1,+,2009-04-03
emailtemplateservice-api,0.5-SNAPSHOT,-,2010-08-15
emailtemplateservice-api,0.5-SNAPSHOT,+,2010-01-11
emailtemplateservice-api,0.5-SNAPSHOT,+,2010-04-30
emailtemplateservice-api,0.5-SNAPSHOT,-,2010-04-29
emailtemplateservice-api,0.6-SNAPSHOT,-,2011-02-06
commons-codec,1.3,+,2009-07-03
commons-codec,1.3,+,2009-04-03
commons-codec,1.3,-,2013-11-15
commons-codec,1.3,-,2009-07-03
jta,h2.1.8,+,2009-07-03
jta,h2.1.8,+,2009-04-03
jta,h2.1.8,-,2009-07-03
