library,version,sign,date
maven-plugin-api,3.1.1,+,2014-09-08
maven-plugin-api,3.1.1,-,2014-09-08
junit,4.12,-,2017-10-11
junit,4.12,+,2016-07-26
junit,4.12,-,2016-07-26
junit,4.11,-,2014-09-08
junit,4.12,+,2014-09-08
maven-plugin-annotations,3.2,-,2014-09-08
maven-plugin-annotations,3.2,+,2014-09-08
maven-archiver,2.5,-,2014-09-08
maven-archiver,2.5,+,2014-09-08
commons-io,2.4,-,2016-07-26
commons-io,2.4,+,2014-09-08
commons-io,2.4,-,2014-09-08
commons-io,2.5,-,2017-10-11
commons-io,2.5,+,2016-07-26
maven-artifact,2.0.11,+,2014-09-08
maven-artifact,2.0.11,-,2014-09-08
commons-lang,2.6,-,2014-09-08
commons-lang,2.6,-,2016-07-26
commons-lang,2.6,+,2014-09-08
commons-lang,2.6,+,2016-07-26
commons-lang,2.6,-,2017-10-11
