library,version,sign,date
spring-test,3.0.0.RELEASE,-,2012-05-09
spring-test,3.0.2.RELEASE,+,2012-05-09
spring-test,3.0.0.RELEASE,+,2012-05-09
mail,1.4,+,2012-04-04
commons-dbcp,1.2.2,+,2012-05-08
commons-dbcp,1.2.2,+,2012-05-09
commons-dbcp,1.2.2,-,2012-05-09
commons-io,2.1,+,2012-04-04
commons-io,2.1,+,2012-04-05
commons-io,2.1,-,2012-04-04
hibernate,3.2.6.ga,+,2012-05-08
commons-lang,2.6,+,2012-03-30
spring-web,3.0.2.RELEASE,+,2012-05-09
jqwicket,0.7,-,2012-07-12
jqwicket,0.8,+,2012-07-12
jqwicket,0.7,+,2012-06-29
spring-webmvc,3.0.2.RELEASE,+,2012-04-10
postgresql,8.4-701.jdbc3,+,2012-03-30
postgresql,8.4-701.jdbc3,-,2012-04-04
postgresql,9.0-801.jdbc4,-,2012-05-09
postgresql,9.0-801.jdbc4,+,2012-05-09
jta,1.1,+,2012-05-08
wicket-extensions,1.5.7,+,2012-06-29
jetty,6.1.22,-,2012-05-09
jetty,6.1.22,+,2012-05-09
jetty,6.1.22,+,2012-03-30
log4j,1.2.14,+,2012-05-09
junit,3.8.1,-,2012-03-30
junit,4.7,+,2012-03-30
junit,4.7,-,2012-03-30
slf4j-log4j12,1.4.2,+,2012-05-08
slf4j-log4j12,1.4.2,-,2012-05-09
slf4j-log4j12,1.6.4,+,2012-05-09
hsqldb,1.8.0.7,+,2012-05-09
joda-time,2.1,+,2012-03-30
commons-collections,3.2.1,+,2012-03-30
spring-context-support,3.0.2.RELEASE,+,2012-06-30
wicket-core,1.5.6,+,2012-05-09
hibernate-annotations,3.4.0.GA,+,2012-05-08
spring-orm,3.0.2.RELEASE,+,2012-05-08
wicket-spring,1.5.6,+,2012-05-09
recaptcha4j,0.0.7,+,2012-07-02
commons-fileupload,1.2.2,-,2012-04-04
commons-fileupload,1.2.2,+,2012-04-05
commons-fileupload,1.2.2,+,2012-04-04
jetty-util,6.1.22,+,2012-05-09
servlet-api,2.5,+,2012-05-09
servlet-api,2.5,-,2012-05-09
servlet-api,2.5,+,2012-03-30
