library,version,sign,date
spring-test,4.0.5.RELEASE,-,2019-11-25
spring-test,4.0.5.RELEASE,+,2017-05-02
spring-test,4.0.5.RELEASE,-,2017-05-02
junit,4.11,+,2015-11-11
junit,4.12,-,2019-11-25
junit,4.12,-,2018-10-30
junit,4.11,-,2018-03-22
junit,4.12,+,2018-10-30
junit,4.11,-,2017-10-25
junit,4.11,+,2018-03-22
junit,4.11,-,2015-11-11
junit,4.11,-,2019-11-25
junit,4.11,+,2016-11-17
mango,2.6.5,+,2015-11-30
mango,2.5.3,-,2016-12-10
mango,2.4.1,-,2016-12-10
mango,2.5.3,+,2015-03-19
mango,2.7.2,+,2015-12-22
mango,2.7.13,-,2016-11-02
mango,2.6.0,+,2015-07-13
mango,2.6.5,-,2016-12-10
mango,2.7.1,+,2015-12-08
mango,2.6.6,-,2016-12-10
mango,2.7.1,-,2016-12-10
mango,2.7.2,-,2016-12-10
mango,2.5.2,-,2016-12-10
mango,2.7.2,+,2016-02-06
mango,2.6.5,+,2015-11-26
mango,2.7.13,+,2016-09-19
mango,2.7.3,-,2016-12-10
mango,2.7.3,+,2016-02-06
mango,2.6.4,-,2016-12-10
mango,2.7.0,-,2016-12-10
mango,2.6.6,+,2015-11-11
mango,2.7.0,+,2015-12-08
mango,2.6.0,-,2016-12-10
mango,2.4.3,-,2016-12-10
mango,2.6.0,+,2015-05-05
mango,2.8.0,-,2016-12-10
mango,2.6.4,+,2015-07-13
