library,version,sign,date
bukkit,1.2.3-R0.1-SNAPSHOT,-,2012-03-27
bukkit,1.3.1-R0.1-SNAPSHOT,-,2012-08-05
bukkit,1.3.1-R1.0,+,2012-08-14
bukkit,1.3.1-R0.1,-,2012-08-05
bukkit,0.0.1-SNAPSHOT,-,2011-12-06
bukkit,1.3.1-R1.0,-,2012-08-07
bukkit,1.2.4-R1.0,-,2012-08-09
bukkit,1.2.4-R1.0,-,2012-06-06
bukkit,1.3.1-R1.0,-,2012-08-14
bukkit,1.0.0-R1-SNAPSHOT,+,2011-12-23
bukkit,1.0.0-R1-SNAPSHOT,-,2011-12-23
bukkit,0.0.1-SNAPSHOT,+,2011-06-03
bukkit,1.3.1-R1.0,-,2012-09-30
bukkit,1.0.0-R1-SNAPSHOT,-,2012-01-24
bukkit,1.6.2-R1.0,-,2013-09-26
bukkit,1.6.2-R0.1-SNAPSHOT,-,2013-08-06
bukkit,1.5.1-R0.1-SNAPSHOT,-,2013-07-28
bukkit,1.1-R1,-,2012-01-25
bukkit,0.0.1-SNAPSHOT,-,2011-06-03
bukkit,1.3.1-R1.0,+,2012-09-30
bukkit,1.1-R3,-,2012-02-10
BeardStat,0.0.1-SNAPSHOT,-,2012-01-05
BeardStat,0.6-SNAPSHOT,-,2013-04-06
BeardStat,0.0.1-SNAPSHOT,+,2011-12-30
BeardStat,0.4.8,+,2012-09-30
BeardStat,0.0.1-SNAPSHOT,-,2012-02-04
BeardStat,0.4.8,-,2012-09-30
BeardStat,0.6.1,-,2013-06-27
BeardStat,0.4,-,2012-08-07
BeardStat,0.6.2-SNAPSHOT,-,2013-09-26
BeardStat,0.4.8-SNAPSHOT,-,2012-08-14
BeardStat,0.0.1-SNAPSHOT,+,2012-01-07
BeardStat,0.6.2-s1-1.6.1-ec,-,2013-07-28
BeardStat,0.4.8,+,2012-08-14
DroxPerms,0.4.0-SNAPSHOT,+,2012-08-14
DroxPerms,0.2.0,-,2012-01-05
DroxPerms,0.3.0-SNAPSHOT,-,2012-03-05
DroxPerms,0.2.0,-,2012-01-25
DroxPerms,0.2.0,+,2011-12-23
DroxPerms,0.2.0,+,2012-01-07
DroxPerms,0.4.0-SNAPSHOT,+,2012-09-30
DroxPerms,0.4.0-SNAPSHOT,-,2012-08-14
DroxPerms,0.5.0-SNAPSHOT,-,2013-09-26
DroxPerms,0.4.0-SNAPSHOT,-,2012-09-30
