library,version,sign,date
xbean-spring,3.4.3,-,2009-04-02
xbean-spring,3.4.3,+,2009-04-02
gwt-widgets-server,0.1.4,+,2009-04-02
commons-dbcp,1.2.2,-,2009-04-02
commons-dbcp,1.2.2,+,2009-04-02
commons-lang,2.4,+,2009-04-02
commons-lang,2.4,-,2009-04-02
truelicense,1.29,+,2009-04-02
truelicense,1.29,-,2009-04-02
spring,2.5.5,-,2009-04-02
spring,2.5.5,+,2009-04-02
mysql-connector-java,5.1.6,-,2009-04-02
mysql-connector-java,5.1.6,+,2009-04-02
spring-webmvc,2.5.5,-,2009-04-02
spring-webmvc,2.5.5,+,2009-04-02
gwt-user,1.5.3,+,2009-02-23
gwt-user,1.5.3,-,2009-04-02
activemq-core,5.2.0,+,2009-04-02
activemq-core,5.2.0,-,2009-04-02
castor,1.2,+,2009-04-02
castor,1.2,-,2009-04-02
gwt-servlet,1.5.3,+,2009-02-23
gwt-servlet,1.5.3,-,2009-04-02
log4j,1.2.13,+,2009-04-02
log4j,1.2.13,-,2009-04-02
servlet-api,2.5,+,2009-05-18
servlet-api,2.5,+,2009-03-14
