library,version,sign,date
junit,4.4,-,2011-10-13
junit,4.4,-,2011-09-14
junit,4.4,+,2011-10-13
junit,4.4,+,2011-09-14
junit,4.4,-,2013-05-13
moho-impl,1.0-SNAPSHOT,-,2013-01-05
moho-impl,trunk-SNAPSHOT,-,2012-12-14
moho-impl, 1.0-SNAPSHOT   ,-,2012-12-19
moho-impl,trunk-SNAPSHOT,-,2013-05-13
moho-impl,trunk-SNAPSHOT,-,2012-12-27
moho-impl,trunk,-,2013-03-27
moho-impl, 1.0-SNAPSHOT   ,-,2012-11-30
moho-impl,0.8-SNAPSHOT,+,2011-09-14
moho-impl,cpa-SNAPSHOT,-,2013-02-19
moho-impl,trunk-SNAPSHOT,-,2013-01-08
moho-impl,trunk-SNAPSHOT,-,2013-03-27
moho-impl,1.1-SNAPSHOT,-,2013-05-09
moho-impl,0.8-SNAPSHOT,-,2011-10-13
moho-api,1.0-SNAPSHOT,-,2013-01-05
moho-api,trunk-SNAPSHOT,-,2012-12-14
moho-api,trunk-SNAPSHOT,-,2013-05-13
moho-api,0.8-SNAPSHOT,+,2011-09-14
moho-api, 1.0-SNAPSHOT   ,-,2013-05-13
moho-api,cpa-SNAPSHOT,-,2013-02-19
moho-api, 1.0-SNAPSHOT   ,+,2011-10-13
moho-api,0.8-SNAPSHOT,-,2011-10-13
moho-api, 1.0-SNAPSHOT   ,-,2012-12-19
moho-api,trunk-SNAPSHOT,-,2012-12-27
moho-api,trunk,-,2013-03-27
moho-api, 1.0-SNAPSHOT   ,-,2012-11-30
moho-api,0.8-SNAPSHOT,-,2011-09-14
moho-api,trunk-SNAPSHOT,-,2013-01-08
moho-api,trunk-SNAPSHOT,-,2013-03-27
moho-api,1.1-SNAPSHOT,-,2013-05-09
sipservlet-api,1.1-SNAPSHOT,-,2013-05-13
sipservlet-api,1.1-SNAPSHOT,+,2011-09-14
sipservlet-api,1.1-SNAPSHOT,-,2011-09-14
hector-core,0.8.0-2,+,2011-09-14
servlet-api,2.5,+,2011-09-14
servlet-api,2.5,-,2013-05-13
servlet-api,2.5,-,2011-09-14
