library,version,sign,date
slf4j-api,1.5.11,+,2010-05-31
slf4j-api,1.5.11,-,2010-05-31
slf4j-api,1.6.1,-,2011-04-01
slf4j-api,1.6.1,+,2011-04-01
slf4j-api,1.5.11,-,2011-03-30
junit,4.8.2,+,2011-04-01
junit,4.5,+,2010-05-31
junit,4.5,-,2010-07-09
junit,4.5,-,2010-05-31
junit,4.8.2,-,2011-04-01
logback-classic,0.9.28,-,2011-04-01
logback-classic,0.9.28,+,2011-03-30
logback-classic,0.9.28,+,2011-04-01
guice-multibindings,3.0,-,2011-04-01
guice-multibindings,3.0,+,2011-04-01
guice-multibindings,2.0,+,2010-07-07
guice-multibindings,2.0,-,2010-07-09
quartz,1.8.3,-,2011-03-29
quartz,1.8.0,-,2010-05-31
quartz,1.8.0,+,2010-05-31
quartz,1.7.3,+,2010-03-22
quartz,1.7.3,-,2010-03-22
quartz,1.8.4,-,2011-03-29
quartz,2.0.0,-,2011-04-01
quartz,1.8.0,-,2010-07-07
quartz,2.0.0,+,2011-04-01
guice,3.0,-,2011-04-01
guice,2.0,-,2010-05-31
guice,3.0,+,2011-04-01
guice,2.0,+,2010-05-31
guice,2.0,-,2010-07-09
javax.inject,1,+,2010-07-09
javax.inject,1,+,2011-04-01
javax.inject,1,-,2011-04-01
