library,version,sign,date
junit,4.10,-,2013-02-07
logback-classic,1.0.9,-,2014-11-06
logback-classic,1.0.9,+,2012-09-28
jcl-over-slf4j,1.7.2,-,2014-11-06
jcl-over-slf4j,1.7.2,+,2013-02-05
uima-ext-commons,0.0.1-SNAPSHOT,+,2012-07-04
uima-ext-commons,0.0.1-SNAPSHOT,-,2012-07-17
commons-io,2.3,-,2013-04-03
commons-io,2.3,+,2012-07-08
commons-io,2.3,-,2012-07-08
commons-io,2.3,+,2012-07-04
guava,12.0,-,2012-07-08
guava,12.0,-,2013-04-03
guava,14.0.1,-,2014-11-06
guava,12.0,+,2012-07-08
guava,12.0,+,2012-07-04
mockito-core,1.9.5,+,2013-02-08
