library,version,sign,date
coin-shared,2.6.0-SNAPSHOT,+,2012-05-21
coin-shared,2.15.0,+,2012-11-21
coin-shared,3.8.1-SNAPSHOT,-,2013-10-16
coin-shared,2.8.1-SNAPSHOT,+,2012-06-15
coin-shared,3.1.0,-,2013-06-12
coin-shared,2.14.0,+,2012-09-27
coin-shared,2.8.0,+,2012-06-14
coin-shared,2.8.1,+,2012-06-19
coin-shared,2.8.0,-,2012-06-15
coin-shared,3.8.1-SNAPSHOT,+,2013-09-30
coin-shared,2.8.1-SNAPSHOT,-,2012-06-19
coin-shared,2.6.0-SNAPSHOT,-,2012-06-14
coin-shared,3.5.0,-,2013-09-30
coin-shared,3.0.0-SNAPSHOT,-,2013-01-22
coin-shared,2.15.0,-,2013-01-10
coin-shared,2.6.0,-,2012-06-14
coin-shared,3.5.0,+,2013-06-12
coin-shared,2.4.0,-,2012-05-21
coin-shared,3.0.0-SNAPSHOT,+,2013-01-10
coin-shared,2.8.1,-,2012-09-27
coin-shared,3.1.0,+,2013-01-22
coin-shared,3.11.0,+,2013-10-16
coin-shared,2.14.0,-,2012-11-21
commons-lang,2.6,-,2012-06-14
