library,version,sign,date
drools-grid-impl,5.4.0-SNAPSHOT,-,2012-03-18
drools-grid-impl,5.4.0-SNAPSHOT,+,2012-01-27
junit,4.8.1,+,2012-06-29
junit,4.8.1,+,2013-01-21
junit,4.8.1,-,2012-06-29
junit,4.8.1,+,2012-01-06
junit,4.8.1,-,2012-01-06
junit,4.8.1,-,2013-01-21
drools-compiler,5.4.0-SNAPSHOT,-,2012-03-18
slf4j-log4j12,1.6.4,+,2012-06-29
slf4j-log4j12,1.6.4,+,2012-01-27
slf4j-log4j12,1.6.4,+,2012-01-06
slf4j-log4j12,1.6.4,-,2012-06-29
slf4j-log4j12,1.6.1,-,2012-01-06
slf4j-log4j12,1.6.4,-,2012-01-27
org.osgi.core,1.4.0,-,2012-06-29
org.osgi.core,1.4.0,+,2012-06-29
h2,1.3.163,+,2012-06-29
h2,1.3.163,+,2012-01-27
h2,1.3.163,-,2012-06-29
h2,1.3.162,-,2012-06-29
h2,1.3.162,+,2012-01-27
org.osgi.compendium,1.4.0,-,2012-06-29
org.osgi.compendium,1.4.0,+,2012-06-29
commons-io,1.3.1,-,2012-06-29
commons-io,1.3.1,+,2012-06-29
spring-context,3.1.0.RELEASE,+,2012-01-27
spring-context,3.1.0.RELEASE,+,2012-06-29
spring-context,3.0.5.RELEASE,-,2012-01-06
spring-context,3.1.0.RELEASE,-,2012-06-29
slf4j-api,1.6.4,+,2012-06-29
slf4j-api,1.6.4,+,2012-01-27
slf4j-api,1.6.4,+,2012-01-06
slf4j-api,1.6.4,-,2012-06-29
slf4j-api,1.6.4,-,2012-01-27
mysql-connector-java,5.1.18,+,2012-03-18
mysql-connector-java,5.1.18,+,2012-06-29
mysql-connector-java,5.1.18,-,2012-06-29
spring-core,3.1.0.RELEASE ,+,2012-06-29
spring-core,3.1.0.RELEASE ,+,2012-01-27
spring-core,3.1.0.RELEASE ,+,2012-01-06
spring-core,3.1.0.RELEASE,+,2012-06-29
spring-core,3.1.0.RELEASE ,-,2012-06-29
drools-mas-util,1.0-SNAPSHOT,+,2012-01-06
drools-mas-util,1.0.Final,+,2012-06-29
drools-mas-util,1.0.Final,-,2013-01-21
drools-mas-util,1.0.Final,+,2013-01-21
drools-mas-util,1.0-SNAPSHOT,-,2012-06-29
drools-mas-acl,1.0.Final,+,2012-06-29
drools-mas-acl,1.0-SNAPSHOT,-,2012-06-29
