library,version,sign,date
snappy-java,1.0.4.1,-,2014-06-06
snappy-java,1.0.4.1,+,2014-01-10
snappy-java,1.0.5,+,2014-06-06
hadoop-client,2.3.0-mr1-cdh5.1.3,-,2014-09-30
hadoop-client,2.3.0-mr1-cdh5.1.3,+,2014-09-05
hadoop-client,2.3.0-mr1-cdh5.1.0,-,2014-07-10
hadoop-client,2.3.0-mr1-cdh5.1.0,+,2014-06-14
hadoop-client,2.3.0-mr1-cdh5.1.2,-,2014-09-05
hadoop-client,2.3.0-mr1-cdh5.0.2,+,2014-06-06
hadoop-client,2.3.0-mr1-cdh5.1.2,+,2014-07-10
hadoop-client,2.3.0-mr1-cdh5.0.2,-,2014-06-14
hadoop-client,2.5.0-mr1-cdh5.2.0,+,2014-09-30
mesos,0.23.1,+,2015-03-28
mesos,0.14.0-rc4,+,2013-12-04
mesos,0.20.0,-,2014-09-30
mesos,0.21.0,+,2014-09-30
mesos,0.19.0,-,2014-07-10
mesos,0.20.0,+,2014-07-10
mesos,0.15.0,+,2013-12-19
mesos,0.15.0,+,2013-12-05
mesos,0.14.0-20130806,+,2013-08-03
mesos,0.14.0-20130806,+,2014-01-10
mesos,0.15.0,-,2014-01-10
mesos,0.19.0,+,2014-04-10
mesos,0.15.0,-,2014-04-10
mesos,0.14.0,-,2013-08-03
mesos,0.14.0-20130806,-,2013-12-04
mesos,0.21.0,-,2015-03-28
mesos,0.14.0-20130806,-,2013-12-19
mesos,0.14.0-rc4,-,2013-12-05
commons-httpclient,3.1,+,2014-06-06
commons-logging,1.1.3,+,2014-06-06
commons-logging,1.1.1,-,2014-06-06
metrics-cassandra,3.0.1,+,2013-11-14
metrics-cassandra,3.0.1,-,2014-01-17
metrics-jvm,3.0.1,+,2013-11-14
metrics-jvm,3.0.1,-,2014-01-17
metrics-graphite,3.0.1,+,2013-11-14
metrics-graphite,3.0.1,-,2014-01-17
