library,version,sign,date
jackrabbit-webdav,1.5.2,+,2009-06-07
slf4j-log4j12,1.4.3,+,2009-06-20
mail,1.4,+,2009-06-07
mina-core,2.0.0-M6,-,2009-08-15
mina-core,2.0.0-M6,+,2009-06-20
commons-httpclient,2.0.2,+,2009-06-07
commons-httpclient,2.0.2,-,2009-12-20
commons-net,1.4.1,+,2009-06-07
vfsutils-shell,0.1.0-SNAPSHOT,-,2009-06-07
vfsutils-shell,0.1.0-SNAPSHOT,+,2009-06-20
vfsutils-shell,0.1.0-SNAPSHOT,+,2009-06-07
xml-apis,1.0.b2,+,2009-06-07
commons-collections,3.1,+,2009-06-07
jdom,1.0,+,2009-06-07
jdom,1.0,-,2009-12-20
sshd-core,1.0-SNAPSHOT,+,2009-06-20
sshd-core,0.4.1-SNAPSHOT,-,2010-05-16
sshd-core,0.4.0-SNAPSHOT,-,2010-03-03
sshd-core,1.0-SNAPSHOT,-,2009-08-15
sshd-core,0.3.0,-,2010-03-03
sshd-core,0.3.0,+,2009-08-15
vfsutils-shell-jline,0.1.0-SNAPSHOT,-,2009-06-07
vfsutils-shell-jline,0.1.0-SNAPSHOT,+,2009-06-07
oro,2.0.8,+,2009-06-07
bcprov-jdk15,140,+,2009-06-20
vfsutils-shell-sshd,0.1.0-SNAPSHOT,+,2009-06-20
jcifs,0.8.3,+,2009-06-07
commons-logging,1.0.4,-,2009-06-07
commons-logging,1.1.1,+,2009-06-20
jzlib,1.0.7,+,2009-06-20
log4j,1.2.13,+,2009-06-06
log4j,1.2.13,-,2009-06-20
log4j,1.2.13,+,2009-06-20
jsch,0.1.31,-,2009-12-20
jsch,0.1.31,+,2009-06-07
jsch,0.1.41,+,2009-06-20
jsch,0.1.41,-,2009-08-15
jsch,0.1.40,-,2009-11-28
