library,version,sign,date
spring-test,3.0.5.RELEASE,+,2012-10-20
spring-test,3.0.5.RELEASE,-,2012-10-15
spring-test,3.0.5.RELEASE,-,2012-10-20
cglib,2.2.2,-,2012-10-31
cglib,2.2.2,+,2012-10-26
cglib,2.2.2,-,2012-10-20
cglib,2.2.2,+,2012-10-15
cglib,2.2.2,-,2012-10-26
cglib,2.2.2,+,2012-10-23
cglib,2.2.2,+,2012-10-31
cglib,2.2.2,+,2012-10-20
junit,4.10,+,2012-10-31
junit,4.10,-,2012-10-26
junit,4.10,+,2012-10-20
junit,4.8.1,-,2012-10-23
junit,4.10,-,2012-10-31
junit,4.10,-,2012-10-20
junit,4.8.1,-,2012-10-15
junit,4.10,+,2012-10-23
junit,4.10,+,2012-10-26
junit,4.10,+,2012-10-15
junit,4.8.1,+,2012-10-20
slf4j-log4j12,1.7.2,-,2012-10-26
slf4j-log4j12,1.6.6,+,2012-10-20
slf4j-log4j12,1.6.6,-,2012-10-20
slf4j-log4j12,1.6.0,-,2012-10-23
slf4j-log4j12,1.7.2,+,2012-10-23
slf4j-log4j12,1.7.2,-,2012-10-31
slf4j-log4j12,1.7.2,+,2012-10-26
slf4j-log4j12,1.7.2,+,2012-10-31
slf4j-log4j12,1.6.0,-,2012-10-15
jsp-api,2.2,-,2012-10-26
jsp-api,2.1,-,2012-10-23
jsp-api,2.1,+,2012-10-20
jsp-api,2.2,+,2012-10-26
jsp-api,2.1,-,2012-10-20
jsp-api,2.2,-,2012-10-31
jsp-api,2.1,-,2012-10-22
jsp-api,2.2,+,2012-10-31
jsp-api,2.1,+,2012-10-22
aspectjrt,1.6.10,-,2012-10-31
aspectjrt,1.6.10,+,2012-10-26
aspectjrt,1.6.10,+,2012-10-31
jackson-mapper-asl,1.9.10,+,2012-10-31
jackson-mapper-asl,1.9.10,-,2012-10-31
jackson-mapper-asl,1.9.10,+,2012-10-26
commons-dbcp,1.4,-,2012-10-31
commons-dbcp,1.4,-,2012-10-20
commons-dbcp,1.4,+,2012-10-23
commons-dbcp,1.4,+,2012-10-26
commons-dbcp,1.4,+,2012-10-15
commons-dbcp,1.4,+,2012-10-31
commons-dbcp,1.4,+,2012-10-20
commons-dbcp,1.4,-,2012-10-26
commons-dbcp,1.4,-,2012-10-23
spring-context,3.0.5.RELEASE,+,2012-10-20
spring-context,3.0.5.RELEASE,-,2012-10-15
spring-context,3.0.5.RELEASE,-,2012-10-20
jasypt-spring31,1.9.0,+,2012-10-31
jasypt-spring31,1.9.0,-,2012-10-26
jasypt-spring31,1.9.0,+,2012-10-23
jasypt-spring31,1.9.0,-,2012-10-31
jasypt-spring31,1.9.0,+,2012-10-26
jstl,1.2,+,2012-10-23
jstl,1.2,+,2012-10-26
jstl,1.2,-,2012-10-31
jstl,1.2,-,2012-10-20
jstl,1.2,+,2012-10-31
jstl,1.2,-,2012-10-23
jstl,1.2,+,2012-10-20
jstl,1.2,-,2012-10-26
spring-orm,3.0.5.RELEASE,+,2012-10-20
spring-orm,3.0.5.RELEASE,-,2012-10-15
spring-orm,3.0.5.RELEASE,-,2012-10-20
spring-core,3.0.5.RELEASE,+,2012-10-20
spring-core,3.0.5.RELEASE,-,2012-10-15
spring-core,3.0.5.RELEASE,-,2012-10-20
mysql-connector-java,5.1.21,+,2012-10-31
mysql-connector-java,5.1.21,-,2012-10-26
mysql-connector-java,5.1.21,+,2012-10-20
mysql-connector-java,5.1.21,-,2012-10-22
mysql-connector-java,5.1.21,+,2012-10-23
mysql-connector-java,5.1.21,+,2012-10-26
mysql-connector-java,5.1.21,-,2012-10-23
mysql-connector-java,5.1.21,-,2012-10-31
mysql-connector-java,5.1.21,-,2012-10-20
hibernate-validator,4.3.0.Final,+,2012-10-31
hibernate-validator,4.0.2.GA,-,2012-10-23
hibernate-validator,4.3.0.Final,+,2012-10-20
hibernate-validator,4.3.0.Final,+,2012-10-23
hibernate-validator,4.0.2.GA,-,2012-10-15
hibernate-validator,4.3.0.Final,+,2012-10-26
hibernate-validator,4.3.0.Final,-,2012-10-31
hibernate-validator,4.3.0.Final,-,2012-10-20
hibernate-validator,4.3.0.Final,-,2012-10-26
hibernate-validator,4.0.2.GA,+,2012-10-20
jcl-over-slf4j,1.7.2,-,2012-10-26
jcl-over-slf4j,1.6.0,+,2012-10-20
jcl-over-slf4j,1.6.6,+,2012-10-20
jcl-over-slf4j,1.6.6,-,2012-10-20
jcl-over-slf4j,1.6.0,-,2012-10-23
jcl-over-slf4j,1.7.2,+,2012-10-23
jcl-over-slf4j,1.7.2,-,2012-10-31
jcl-over-slf4j,1.7.2,+,2012-10-26
jcl-over-slf4j,1.7.2,+,2012-10-31
jcl-over-slf4j,1.6.0,-,2012-10-15
cloudfoundry-runtime,0.8.1,-,2012-10-31
cloudfoundry-runtime,0.8.1,+,2012-10-31
cloudfoundry-runtime,0.8.1,+,2012-10-30
spring-jdbc,3.0.5.RELEASE,+,2012-10-20
spring-jdbc,3.0.5.RELEASE,-,2012-10-15
spring-jdbc,3.0.5.RELEASE,-,2012-10-20
spring-tx,3.0.5.RELEASE,+,2012-10-20
spring-tx,3.0.5.RELEASE,-,2012-10-15
spring-tx,3.0.5.RELEASE,-,2012-10-20
hibernate-entitymanager,3.5.1-Final,-,2012-10-23
hibernate-entitymanager,3.5.1-Final,+,2012-10-20
hibernate-entitymanager,3.5.1-Final,-,2012-10-15
servlet-api,2.5,+,2012-10-26
servlet-api,2.5,-,2012-10-31
servlet-api,2.5,-,2012-10-20
servlet-api,2.5,-,2012-10-26
servlet-api,2.5,+,2012-10-23
servlet-api,2.5,-,2012-10-23
servlet-api,2.5,+,2012-10-31
servlet-api,2.5,+,2012-10-20
