library,version,sign,date
android,4.1.1.4,-,2012-10-17
android,4.0.1.2,-,2012-08-30
android,4.1.1.4,+,2012-10-17
android,4.1.1.4,+,2012-08-30
android,4.1.1.4,-,2012-10-23
android,4.1.1.4,+,2012-10-23
android,4.0.1.2,+,2012-08-29
annotations,r1,-,2012-08-30
annotations,20.0.1,-,2012-08-30
slf4j-android,1.6.1-RC1,-,2012-10-17
slf4j-android,1.6.1-RC1,+,2012-10-17
slf4j-android,1.6.1-RC1,-,2012-08-29
slf4j-android,1.6.1-RC1,-,2012-10-23
slf4j-android,1.6.1-RC1,+,2012-10-23
slf4j-android,1.6.1-RC1,+,2012-08-29
