library,version,sign,date
spring-cloud-commons,2.1.2.RELEASE,-,2019-11-12
logback-jackson,0.1.5,+,2019-10-25
logback-jackson,0.1.5,+,2019-11-12
logback-json-classic,0.1.5,+,2019-10-25
logback-json-classic,0.1.5,+,2019-11-12
jackson-databind,2.9.8,-,2020-03-25
okhttp,3.14.2,-,2019-11-12
lombok,1.18.6,-,2019-11-12
lombok,1.18.10,+,2019-11-12
lombok,1.18.4,-,2019-11-12
httpclient,4.5.8,-,2020-03-25
ep-restclient,0.0.1-SNAPSHOT,-,2019-11-07
ep-restclient,0.0.1-SNAPSHOT,+,2019-10-25
ep-restclient,0.0.1-SNAPSHOT,-,2019-10-29
