library,version,sign,date
junit,4.10,+,2013-10-23
junit,4.11,-,2015-07-16
junit,4.10,-,2013-10-23
junit,4.10,-,2014-06-23
junit,4.11,+,2014-09-17
junit,4.11,-,2014-09-17
commons-dbutils,1.5,-,2014-08-11
jopt-simple,4.6,-,2014-09-17
jopt-simple,4.7,-,2015-07-16
jopt-simple,4.4,-,2014-07-04
commons-io,2.4,-,2015-07-16
commons-io,1.3.2,-,2014-06-23
commons-io,2.3,-,2014-06-23
commons-io,2.4,-,2014-06-23
commons-io,2.4,+,2014-03-19
commons-io,2.2,-,2014-06-23
commons-io,2.4,+,2014-06-23
guava,11.0.2,-,2014-05-05
guava,17.0,-,2015-07-16
guava,17.0,+,2014-05-05
guava,19.0,+,2015-07-16
jersey-client,1.11.1,+,2013-10-23
jersey-client,1.11.1,-,2014-09-17
jersey-client,1.11.1,-,2013-10-23
jersey-client,1.11.1,+,2014-09-17
commons-exec,1.1,-,2015-07-16
commons-exec,1.3,+,2015-07-16
