library,version,sign,date
logback-classic,1.0.6,-,2012-08-26
groovy,1.8.5,-,2013-04-08
groovy,1.8.5,+,2012-10-06
groovy,1.8.5,+,2012-10-03
groovy,1.8.5,+,2012-08-26
groovy,1.8.5,-,2012-10-06
groovy,1.8.5,+,2013-04-08
spring-tx,3.1.2.RELEASE,-,2012-08-26
jline,0.9.94,+,2012-10-06
jline,0.9.94,-,2012-10-06
guava,r06,-,2012-10-06
guava,r06,+,2012-10-06
antlr-runtime,3.1,+,2012-10-06
antlr-runtime,3.1,-,2012-10-06
pig,0.9.2,-,2012-10-06
pig,0.9.2,+,2012-10-06
log4j,1.2.17,-,2012-10-06
log4j,1.2.16,-,2012-10-06
log4j,1.2.17,+,2013-04-08
log4j,1.2.17,-,2013-04-08
log4j,1.2.17,+,2012-10-06
log4j,1.2.17,+,2012-08-26
log4j,1.2.16,+,2012-10-06
