library,version,sign,date
slf4j-api,1.7.5,+,2013-11-30
mockito-all,1.9.5,+,2013-07-28
mockito-all,1.9.5,+,2013-08-29
mockito-all,1.9.5,-,2013-08-29
powermock-module-junit4,1.5.1,+,2013-08-29
powermock-module-junit4,1.5.1,+,2013-12-09
powermock-module-junit4,1.5.1,-,2013-11-28
powermock-core,1.5.1,+,2013-12-09
jackson-databind,2.3.0-rc1,+,2013-11-21
jackson-core,2.3.0-rc1,+,2013-11-21
jetty-server,8.1.12.v20130726,-,2013-09-14
jetty-server,8.1.12.v20130726,-,2013-09-16
jetty-server,8.1.9.v20130131,-,2013-09-16
jetty-server,9.0.2.v20130417,+,2013-08-29
jetty-server,9.1.0.M0,-,2014-10-05
jetty-server,7.6.12.v20130726,-,2013-11-28
jetty-server,9.0.2.v20130417,-,2013-09-14
commons-lang3,3.1,+,2013-08-29
jetty-webapp,9.2.4.v20141103,+,2014-10-05
powermock-api-mockito,1.5.1,+,2013-08-29
powermock-api-mockito,1.5.1,+,2013-12-09
powermock-api-mockito,1.5.1,-,2013-11-28
spring-web,3.2.2.RELEASE,+,2013-11-03
xmlunit,1.5,+,2013-11-21
