library,version,sign,date
commons-configuration,1.9,+,2012-11-06
commons-configuration,1.9,-,2012-11-06
commons-configuration,1.9,-,2012-12-09
commons-configuration,1.9,+,2012-12-09
commons-configuration,1.9,+,2012-10-19
jersey-servlet,1.16,-,2012-12-09
jersey-servlet,1.14,+,2012-11-01
jersey-servlet,1.16,+,2012-12-09
jersey-servlet,1.15,-,2012-12-01
jersey-servlet,1.14,-,2012-11-03
junit,4.10,-,2012-10-05
junit,4.10,+,2012-11-06
junit,4.10,-,2012-12-01
junit,4.11,+,2012-12-09
junit,4.10,+,2012-09-25
junit,4.10,-,2012-08-06
junit,4.10,-,2012-08-29
junit,4.10,-,2012-09-25
junit,3.8.1,-,2012-05-21
junit,4.10,+,2012-10-05
junit,4.11,-,2012-12-09
junit,3.8.1,+,2011-11-26
junit,4.10,+,2012-08-29
junit,4.10,+,2012-08-06
log4j-over-slf4j,1.6.4,+,2011-11-26
log4j-over-slf4j,1.6.6,-,2012-12-09
log4j-over-slf4j,1.6.6,+,2012-12-09
log4j-over-slf4j,1.6.6,+,2012-10-05
log4j-over-slf4j,1.6.4,-,2012-05-21
jackson-jaxrs,1.9.2,+,2012-12-01
jackson-jaxrs,1.9.2,-,2012-12-09
jackson-jaxrs,1.9.9,-,2012-12-01
jackson-jaxrs,1.9.9,+,2012-11-30
jackson-jaxrs,1.9.2,+,2012-12-09
jetty-server,9.0.0.M3,-,2012-12-09
jetty-server,8.1.7.v20120910,-,2012-12-01
jetty-server,9.0.0.M3,+,2012-12-09
jetty-server,8.1.7.v20120910,+,2012-10-26
cling-core,1.0.5,+,2012-09-25
cling-core,1.0.5,-,2012-12-09
cling-core,1.0.5,+,2012-12-09
cling-core,2.0-SNAPSHOT,+,2011-11-26
cling-core,2.0-SNAPSHOT,-,2012-05-21
cling-core,1.0.5,-,2012-09-25
cling-core,1.0.5,+,2012-08-29
m3base,1.0.0-SNAPSHOT,-,2012-12-09
m3base,1.0.0-SNAPSHOT,+,2012-12-09
m3base,1.0.0-SNAPSHOT,-,2012-11-06
m3base,1.0.0-SNAPSHOT,+,2012-11-06
jersey-client,1.16,-,2012-12-09
jersey-client,1.16,+,2012-12-09
jersey-client,1.15,-,2012-12-01
jersey-client,1.15,+,2012-11-03
jersey-json,1.14,-,2012-11-01
jersey-json,1.14,+,2012-08-29
jersey-json,1.16,-,2012-12-09
jersey-json,1.15,+,2012-12-01
jersey-json,1.14,-,2012-09-25
jersey-json,1.15,-,2012-11-30
jersey-json,1.14,+,2012-09-25
jersey-json,1.14,+,2012-11-01
jersey-json,1.16,+,2012-12-09
jersey-json,1.15,-,2012-12-01
jersey-json,1.14,-,2012-11-03
commons-lang,2.6,+,2012-12-09
commons-lang,2.6,-,2012-09-25
commons-lang,2.6,+,2012-08-06
commons-lang,2.6,+,2012-11-06
commons-lang,2.6,+,2012-08-29
commons-lang,2.6,+,2012-09-25
commons-lang,2.6,-,2012-12-09
commons-lang,2.6,-,2012-11-06
commons-lang,2.6,-,2012-08-29
spring-context,3.2.4.RELEASE,+,2012-12-09
cling-support,1.0.5,+,2012-09-25
cling-support,1.0.5,-,2012-12-09
cling-support,1.0.5,+,2012-12-09
cling-support,2.0-SNAPSHOT,+,2011-11-26
cling-support,2.0-SNAPSHOT,-,2012-05-21
jcl-over-slf4j,1.6.4,+,2011-11-26
jcl-over-slf4j,1.6.6,-,2012-12-09
jcl-over-slf4j,1.6.6,+,2012-12-09
jcl-over-slf4j,1.6.6,+,2012-10-05
jcl-over-slf4j,1.6.4,-,2012-05-21
spring-core,3.2.4.RELEASE,+,2012-12-09
fawkez-logging,2.0.0,+,2012-11-04
fawkez-logging,2.0.1-SNAPSHOT,+,2012-12-09
fawkez-logging,2.0.0,-,2012-12-01
fawkez-logging,2.0.1-SNAPSHOT,-,2012-12-09
slf4j-jdk14,1.6.6,-,2012-12-09
slf4j-jdk14,1.6.6,+,2012-12-09
slf4j-jdk14,1.6.6,+,2012-10-05
jersey-core,1.16,-,2012-12-09
jersey-core,1.16,+,2012-12-01
jersey-core,1.15,-,2012-11-30
jersey-core,1.14,+,2012-11-01
jersey-core,1.16,+,2012-12-09
jersey-core,1.14,-,2012-11-03
jetty-webapp,9.0.0.M3,-,2012-12-09
jetty-webapp,8.1.7.v20120910,-,2012-12-01
jetty-webapp,9.0.0.M3,+,2012-12-09
jetty-webapp,8.1.7.v20120910,+,2012-10-26
