library,version,sign,date
logback-classic,1.0.9,-,2013-11-18
logback-classic,1.0.9,-,2013-11-19
logback-classic,1.0.13,+,2013-11-19
logback-classic,1.0.13,+,2013-11-18
logback-classic,1.0.9,+,2013-10-07
logback-classic,1.0.13,-,2013-12-10
logback-classic,1.0.13,+,2013-12-10
logback-classic,1.0.9,+,2013-11-18
log4j-over-slf4j,1.7.5,+,2013-12-10
logback-core,1.0.13,+,2013-11-19
logback-core,1.0.13,-,2013-12-10
logback-core,1.0.13,+,2013-12-10
janino,2.6.1,-,2013-12-10
janino,2.6.1,+,2013-12-10
janino,2.6.1,+,2013-11-18
janino,2.6.1,+,2013-11-19
