library,version,sign,date
slf4j-api,1.7.6,-,2014-04-23
slf4j-api,1.7.5,-,2013-11-26
slf4j-api,1.7.2,-,2013-05-03
slf4j-api,1.7.12,-,2016-09-13
collections-generic,4.01,-,2013-05-03
junit,4.11-beta-1,-,2013-05-03
junit,4.11,-,2014-04-23
jcl-over-slf4j,1.7.6,-,2014-04-23
jcl-over-slf4j,1.7.5,-,2013-11-26
jcl-over-slf4j,1.7.2,-,2013-05-03
jcl-over-slf4j,1.7.12,-,2016-09-13
geronimo-servlet_2.5_spec,1.2,-,2013-05-03
geronimo-servlet_2.5_spec,1.2,+,2013-05-03
truezip,6.8.4,+,2013-06-24
commons-lang3,3.2.1,-,2014-04-23
commons-lang3,3.3.2,-,2016-09-13
commons-lang3,3.1,+,2013-05-03
commons-lang3,3.1,-,2013-11-26
log4j-core,2.0-beta5,-,2013-06-03
log4j-core,2.0-rc1,-,2014-04-23
log4j-core,2.0-beta3,-,2013-05-03
log4j-core,2.0-beta7,-,2013-11-26
log4j-core,2.2,-,2016-09-13
log4j-core,2.0-beta7,+,2013-06-03
javassist,3.19.0-GA,-,2016-09-13
javassist,3.18.1-GA,-,2014-04-23
javassist,3.16.1-GA,-,2014-03-11
