library,version,sign,date
junit,3.8.1,-,2012-12-08
junit,4.11,-,2015-07-24
junit,3.8.1,-,2013-02-20
junit,4.8.2,+,2013-05-30
junit,4.11,-,2013-12-26
junit,4.11,-,2013-11-02
junit,4.11,-,2013-11-27
junit,4.8.1,-,2012-11-26
junit,3.8.1,-,2013-02-28
junit,4.11,-,2017-04-10
junit,4.11,+,2013-09-17
junit,4.11,+,2013-09-06
junit,3.8.1,+,2013-01-30
junit,4.11,+,2013-09-15
junit,4.11,-,2013-09-17
junit,4.11,-,2013-09-16
junit,3.8.1,-,2013-11-16
junit,3.8.1,+,2013-02-28
junit,4.11,+,2013-03-07
junit,4.11,+,2015-07-24
junit,4.11,-,2014-01-14
junit,3.8.1,+,2012-12-22
mail,1.4.7,+,2014-01-03
mail,1.4.3,-,2014-06-15
mail,1.4.3,+,2013-09-17
jsr305,2.0.3,+,2014-07-04
joda-time,2.3,-,2015-10-07
joda-time,2.3,+,2014-06-05
scala-library,2.10.0,-,2013-09-16
scala-library,2.10.0,-,2014-05-20
scala-library,2.9.2,-,2013-02-20
scala-library,2.10.0,+,2013-09-15
scala-library,2.7.2-rc2,-,2012-12-08
scala-parser-combinators_2.11,1.0.3,+,2017-09-26
scala-parser-combinators_2.11,1.0.3,-,2017-12-31
poi,3.10-FINAL,+,2014-07-08
poi,3.10-FINAL,-,2015-03-15
poi,3.10-FINAL,+,2015-03-15
joda-convert,1.6,+,2014-06-25
joda-convert,1.6,-,2015-10-07
shrinkwrap-resolver-depchain,2.2.2,+,2016-04-01
commons-io,2.4,+,2013-02-22
commons-io,2.4,+,2013-09-15
commons-io,2.4,-,2013-09-16
jasperreports,5.0.4,+,2013-11-02
jasperreports,5.0.4,-,2013-11-02
jasperreports,5.0.4,-,2013-09-16
jasperreports,5.0.4,+,2013-09-15
jasperreports,5.0.4,+,2013-09-06
jasperreports,5.0.4,-,2016-04-11
flyway-core,2.2.1,-,2013-11-02
flyway-core,2.2.1,-,2013-09-16
flyway-core,2.2.1,+,2013-11-02
flyway-core,2.2.1,+,2013-09-15
flyway-core,2.2.1,+,2013-09-04
scala-xml_2.11,1.0.6,+,2016-09-07
scala-xml_2.11,1.0.6,+,2017-02-19
scala-xml_2.11,1.0.6,-,2017-02-11
azure-storage,8.0.0,+,2018-04-30
commons-codec,1.7,+,2013-09-15
commons-codec,1.7,+,2012-12-10
commons-codec,1.7,-,2013-09-16
aws-java-sdk-s3,1.9.24,-,2015-10-07
mysql-connector-java,5.1.12,-,2013-04-13
mysql-connector-java,5.1.31,-,2016-03-25
mysql-connector-java,5.1.25,-,2013-09-16
mysql-connector-java,5.1.22,-,2013-04-09
mysql-connector-java,5.1.25,-,2014-07-04
mysql-connector-java,5.1.22,+,2013-02-28
mysql-connector-java,5.1.25,+,2013-09-15
javaee-api,7.0,+,2016-04-08
kornell-core,1.0-SNAPSHOT,+,2013-02-20
kornell-core,1.0-SNAPSHOT,+,2013-01-30
kornell-core,1.0-SNAPSHOT,-,2014-07-15
kornell-core,1.0-SNAPSHOT,-,2013-05-30
kornell-core,1.0-SNAPSHOT,+,2013-09-15
kornell-core,1.2-SNAPSHOT,-,2015-07-24
kornell-core,1.2-SNAPSHOT,+,2015-07-24
kornell-core,1.0-SNAPSHOT,-,2013-09-16
guava,17.0,-,2017-04-28
guava,17.0,+,2014-06-30
HikariCP,2.4.5,+,2016-02-11
httpclient,4.3.1,+,2013-12-27
httpclient,4.3.1,-,2018-05-26
httpclient,4.3.1,+,2015-07-24
httpclient,4.3.1,-,2015-07-24
httpclient,4.3.1,+,2014-01-14
httpclient,4.3.5,-,2018-11-20
zip4j,1.3.2,+,2017-03-14
