library,version,sign,date
junit,4.11,-,2013-12-20
junit,4.11,+,2013-10-01
junit,4.11,-,2013-10-01
junit,4.11,+,2013-12-20
spring-orm,3.2.4.RELEASE,+,2013-12-20
spring-orm,3.2.4.RELEASE,-,2013-12-20
spring-orm,3.2.4.RELEASE,-,2013-09-30
spring-orm,3.2.4.RELEASE,+,2013-09-30
spring-orm,3.2.4.RELEASE,-,2013-10-01
spring-orm,3.2.4.RELEASE,+,2013-10-01
hsqldb,2.3.0,-,2013-12-20
hsqldb,2.3.0,+,2013-12-20
hsqldb,2.3.0,+,2013-10-01
hsqldb,2.3.0,-,2013-10-01
hibernate-entitymanager,4.1.9.Final,-,2013-12-20
hibernate-entitymanager,4.1.9.Final,-,2013-10-01
hibernate-entitymanager,4.1.9.Final,+,2013-10-01
hibernate-entitymanager,4.1.9.Final,+,2013-09-30
hibernate-entitymanager,4.1.9.Final,-,2013-09-30
hibernate-entitymanager,4.1.9.Final,+,2013-12-20
derby,10.10.1.1,+,2013-12-20
derby,10.10.1.1,+,2013-11-10
derby,10.10.1.1,-,2013-12-20
h2,1.3.174,-,2013-12-20
h2,1.3.174,+,2013-12-20
h2,1.3.174,+,2013-11-10
spring-context,3.2.4.RELEASE,+,2013-12-20
spring-context,3.2.4.RELEASE,-,2013-12-20
spring-context,3.2.4.RELEASE,-,2013-09-30
spring-context,3.2.4.RELEASE,+,2013-09-30
spring-context,3.2.4.RELEASE,-,2013-10-01
spring-context,3.2.4.RELEASE,+,2013-10-01
