library,version,sign,date
junit,4.11,+,2013-12-04
junit,4.10,-,2013-12-04
jackson-jaxrs,1.7.1,-,2013-12-04
poi,3.9,+,2013-08-07
bootstrap,3.0.2,+,2013-12-04
velocity,1.4,-,2013-12-04
velocity,1.7,+,2013-12-04
imgscalr-lib,4.2,-,2013-08-07
imgscalr-lib,4.2,+,2013-08-07
imgscalr-lib,4.2,+,2013-08-02
jquery,1.8.3,+,2013-12-04
velocity-tools,2.0,+,2013-12-04
jaxb-api,2.2,-,2013-12-04
bootswatch,3.0.0,+,2013-12-04
jquery-cookie,1.3.1,+,2013-12-04
gson,2.2.4,+,2013-07-27
bootstrap-datepicker,1.2.0,+,2013-12-04
dwr,2.0.10,+,2013-12-04
dwr,2.0.3,-,2013-12-04
ireportfont,1.0,+,2013-09-14
