library,version,sign,date
easymock,2.0,+,2012-06-29
easymock,2.0,-,2012-06-29
junit,4.8.2,-,2012-06-29
junit,4.12,+,2012-06-29
junit,4.8.2,+,2012-06-01
cglib,2.2,+,2012-06-29
cglib,2.2,-,2012-06-29
indicators-dao,1.0.0-0,-,2012-06-29
spring-webmvc,3.0.6.RELEASE,-,2012-06-29
spring-webmvc,3.0.6.RELEASE,+,2012-06-01
indicators-utils,1.0.0-0,-,2012-06-29
indicators-utils,1.0.0-0,+,2012-06-01
spring-tx,3.0.0.RELEASE,-,2012-06-29
spring-tx,3.0.6.RELEASE,-,2012-06-29
spring-tx,3.0.6.RELEASE,+,2012-06-01
spring-expression,3.0.6.RELEASE,-,2012-06-29
spring-expression,3.0.6.RELEASE,+,2012-06-01
spring-aop,3.0.6.RELEASE,-,2012-06-29
spring-aop,3.0.6.RELEASE,+,2012-06-01
indicators-domain-beans,1.0.0-0,-,2012-06-29
indicators-domain-beans,1.0.0-0,+,2012-06-01
spring-context,3.0.6.RELEASE,-,2012-06-29
spring-context,3.0.6.RELEASE,+,2012-06-01
