library,version,sign,date
slf4j-api,1.5.6,-,2012-02-14
slf4j-api,1.5.6,+,2012-02-14
mockito-all,1.9.0,-,2012-02-14
mockito-all,1.9.0,+,2012-02-14
org.eclipse.persistence.jpa.modelgen.processor,2.3.0,-,2012-02-20
org.eclipse.persistence.jpa.modelgen.processor,2.3.0,-,2012-02-14
org.eclipse.persistence.jpa.modelgen.processor,2.3.0,+,2012-02-14
org.eclipse.persistence.jpa.modelgen.processor,2.3.0,+,2012-02-20
dbunit,2.4.8,+,2012-02-14
dbunit,2.4.8,-,2012-02-14
junit,4.10,-,2012-02-14
junit,4.10,+,2012-02-20
junit,4.10,-,2012-02-20
junit,4.10,+,2012-02-14
javaee-api,6.0,-,2012-02-20
javaee-api,6.0,+,2012-02-14
javaee-api,6.0,-,2012-02-14
javaee-api,6.0,+,2012-02-20
javax.persistence,2.0.3,+,2012-02-20
javax.persistence,2.0.3,-,2012-02-14
javax.persistence,2.0.3,+,2012-02-14
javax.persistence,2.0.3,-,2012-02-20
requestfactory-server,2.4.0,+,2012-02-20
eclipselink,2.3.0,-,2012-02-20
eclipselink,2.3.0,-,2012-02-14
eclipselink,2.3.0,+,2012-02-14
eclipselink,2.3.0,+,2012-02-20
slf4j-jdk14,1.5.6,-,2012-02-14
slf4j-jdk14,1.5.6,+,2012-02-14
gwt-servlet,2.4.0,+,2012-02-20
glassfish-embedded-all,3.1.1,+,2012-02-14
glassfish-embedded-all,3.1.1,-,2012-02-14
