library,version,sign,date
clients-beans,2.1-20131104,-,2013-11-04
clients-beans,2.2-20140815,-,2014-08-29
clients-beans,1.0,-,2012-04-01
clients-beans,2.1-20131014,-,2013-10-14
clients-beans,2.1-20140812,-,2014-08-12
clients-beans,2.1-20131017,-,2013-10-17
clients-beans,2.0-20130827,-,2013-08-28
clients-beans,2.0-20130815,-,2013-08-14
clients-beans,2.1-20140323,-,2014-03-24
clients-beans,1.0-SNAPSHOT,-,2012-03-21
clients-beans,2.1-20140715,-,2014-07-15
clients-beans,2.1-20131008,-,2013-10-08
clients-beans,2.0-20130820,-,2013-08-20
clients-beans,2.0-20130830,-,2013-08-29
clients-beans,2.1-20131118,-,2013-11-18
clients-beans,1.2-SNAPSHOT,+,2013-05-31
clients-beans,1.2-SNAPSHOT,+,2013-06-03
clients-beans,2.0-20130821,-,2013-08-21
clients-beans,2.0-20130907,-,2013-09-07
clients-beans,2.1-20131220,-,2013-12-20
clients-beans,2.2-20141105,-,2014-11-05
clients-beans,2.1-20140220,-,2014-03-18
clients-beans,2.1-20140113,-,2014-01-13
clients-beans,2.2-20140829,-,2014-08-29
clients-beans,alpha,-,2012-01-09
clients-beans,2.0-20130812,-,2013-08-09
clients-beans,2.1-20131105,-,2013-11-11
clients-beans,2.0-20130823,-,2013-08-23
clients-beans,2.2-20150825,-,2015-08-25
clients-beans,2.0-20130819,-,2013-08-19
clients-beans,2.2-20151104,-,2016-03-03
clients-beans,2.2-20160518,-,2016-05-18
clients-beans,2.2-20141017,-,2014-10-17
clients-beans,2.1-20140217,-,2014-02-17
clients-beans,2.1-20140327,-,2014-03-27
clients-beans,1.1-SNAPSHOT,-,2012-04-01
clients-beans,1.2-SNAPSHOT,-,2013-06-03
clients-beans,1.2-SNAPSHOT,-,2013-05-31
clients-beans,1.1.120915,-,2012-09-15
clients-beans,1.2-SNAPSHOT,+,2013-05-16
clients-beans,2.2-20160306,-,2016-03-06
clients-beans,2.0-20130919,-,2013-09-19
junit,3.8.1,-,2012-09-15
junit,4.8.2,-,2012-01-09
ognl,3.0.3,+,2015-08-25
ognl,3.0.3,+,2012-09-15
hibernate-validator,4.2.0.Final,+,2015-08-25
hibernate-validator,4.2.0.Final,+,2012-09-15
swing-layout,1.0.3,+,2012-09-15
swing-layout,1.0.3,+,2015-08-25
sola-gis,2.2-20141105,-,2014-11-05
sola-gis,2.1-20140220,-,2014-03-18
sola-gis,2.1-20131104,-,2013-11-04
sola-gis,2.1-20140113,-,2014-01-13
sola-gis,2.2-20140815,-,2014-08-29
sola-gis,1.0,-,2012-04-01
sola-gis,2.2-20140829,-,2014-08-29
sola-gis,alpha,-,2012-01-09
sola-gis,2.1-20131014,-,2013-10-14
sola-gis,2.0-20130812,-,2013-08-09
sola-gis,2.1-20140812,-,2014-08-12
sola-gis,2.1-20131105,-,2013-11-11
sola-gis,2.0-20130823,-,2013-08-23
sola-gis,2.1-20131017,-,2013-10-17
sola-gis,2.0-20130827,-,2013-08-28
sola-gis,2.2-20150825,-,2015-08-25
sola-gis,2.0-20130819,-,2013-08-19
sola-gis,2.0-20130815,-,2013-08-14
sola-gis,2.2-20151104,-,2016-03-03
sola-gis,2.1-20140323,-,2014-03-24
sola-gis,1.0-SNAPSHOT,-,2012-03-21
sola-gis,2.2-20160518,-,2016-05-18
sola-gis,2.1-20140715,-,2014-07-15
sola-gis,2.1-20131008,-,2013-10-08
sola-gis,2.2-20141017,-,2014-10-17
sola-gis,2.1-20140217,-,2014-02-17
sola-gis,2.0-20130820,-,2013-08-20
sola-gis,2.1-20140327,-,2014-03-27
sola-gis,1.1-SNAPSHOT,-,2012-04-01
sola-gis,2.0-20130830,-,2013-08-29
sola-gis,1.2-SNAPSHOT,-,2013-06-03
sola-gis,2.1-20131118,-,2013-11-18
sola-gis,1.1.120915,-,2012-09-15
sola-gis,2.0-20130821,-,2013-08-21
sola-gis,2.0-20130907,-,2013-09-07
sola-gis,2.2-20160306,-,2016-03-06
sola-gis,2.1-20131220,-,2013-12-20
sola-gis,2.0-20130919,-,2013-09-19
swing-worker,1.1,+,2015-08-25
swing-worker,1.1,+,2012-09-15
jsr303-tck,1.0.6.GA,+,2015-08-25
jsr303-tck,1.0.6.GA,+,2012-09-15
clients-swing-ui,2.1-20131104,-,2013-11-04
clients-swing-ui,2.2-20140815,-,2014-08-29
clients-swing-ui,1.0,-,2012-04-01
clients-swing-ui,2.1-20131014,-,2013-10-14
clients-swing-ui,2.1-20140812,-,2014-08-12
clients-swing-ui,2.1-20131017,-,2013-10-17
clients-swing-ui,2.0-20130827,-,2013-08-28
clients-swing-ui,2.0-20130815,-,2013-08-14
clients-swing-ui,2.1-20140323,-,2014-03-24
clients-swing-ui,1.0-SNAPSHOT,-,2012-03-21
clients-swing-ui,2.1-20140715,-,2014-07-15
clients-swing-ui,2.1-20131008,-,2013-10-08
clients-swing-ui,2.0-20130820,-,2013-08-20
clients-swing-ui,2.0-20130830,-,2013-08-29
clients-swing-ui,2.1-20131118,-,2013-11-18
clients-swing-ui,2.0-20130821,-,2013-08-21
clients-swing-ui,2.0-20130907,-,2013-09-07
clients-swing-ui,2.1-20131220,-,2013-12-20
clients-swing-ui,2.2-20151104,+,2015-08-25
clients-swing-ui,2.2-20141105,-,2014-11-05
clients-swing-ui,2.1-20140220,-,2014-03-18
clients-swing-ui,2.1-20140113,-,2014-01-13
clients-swing-ui,2.2-20140829,-,2014-08-29
clients-swing-ui,alpha,-,2012-01-09
clients-swing-ui,2.0-20130812,-,2013-08-09
clients-swing-ui,2.1-20131105,-,2013-11-11
clients-swing-ui,2.0-20130823,-,2013-08-23
clients-swing-ui,2.2-20150825,-,2015-08-25
clients-swing-ui,2.0-20130819,-,2013-08-19
clients-swing-ui,2.2-20151104,-,2016-03-03
clients-swing-ui,2.2-20160518,-,2016-05-18
clients-swing-ui,2.2-20141017,-,2014-10-17
clients-swing-ui,2.1-20140217,-,2014-02-17
clients-swing-ui,2.1-20140327,-,2014-03-27
clients-swing-ui,1.1-SNAPSHOT,-,2012-04-01
clients-swing-ui,1.2-SNAPSHOT,-,2013-06-03
clients-swing-ui,1.2-SNAPSHOT,-,2013-05-31
clients-swing-ui,1.1.120915,-,2012-09-15
clients-swing-ui,2.2-20160306,-,2016-03-06
clients-swing-ui,2.0-20130919,-,2013-09-19
