library,version,sign,date
ant-apache-regexp,1.9.4,+,2014-09-24
crowd-api,2.7.2,+,2014-07-25
xmlrpc-client,3.1.3,+,2014-08-18
svnkit,1.8.5,+,2014-09-16
spring-security-config,3.2.5.RELEASE,+,2014-09-12
spring-security-config,3.2.5.RELEASE,-,2014-09-16
spring-security-config,3.2.5.RELEASE,+,2014-09-16
json-path-assert,0.9.1,+,2014-09-24
picketbox,4.0.20.Final,+,2014-08-19
diffutils,1.3.0,+,2014-09-24
encrypt-dbcp,1.0.0-SNAPSHOT,+,2014-08-19
libvirt,0.5.1,+,2014-10-15
crowd-integration-client-rest,2.7.2,+,2014-07-25
common,0.0.1-SNAPSHOT,-,2014-09-02
common,0.0.1-SNAPSHOT,+,2014-09-02
json,20140107,+,2015-07-22
json-simple,1.1.1,+,2014-09-02
json-simple,1.1.1,+,2014-07-10
json-simple,1.1.1,-,2014-09-02
gson,2.2.4,+,2014-09-02
spring-security-web,3.2.5.RELEASE,+,2014-09-12
jna,4.1.0,+,2014-10-15
embedded-crowd-api,2.7.2,+,2014-07-25
