library,version,sign,date
slf4j-api,1.6.4,+,2012-04-20
slf4j-api,1.6.4,-,2012-04-20
slf4j-api,1.6.4,+,2012-04-17
slf4j-api,1.6.4,-,2012-04-17
mockito-all,1.9.0,-,2012-04-17
mockito-all,1.9.0,+,2012-04-20
mockito-all,1.9.0,-,2012-04-19
mockito-all,1.9.0,-,2012-04-20
mockito-all,1.9.0,+,2012-04-17
jackson-core-asl,1.9.5,+,2012-04-20
jackson-core-asl,1.9.5,-,2012-04-17
jackson-core-asl,1.9.5,+,2012-04-17
jackson-core-asl,1.9.5,-,2012-04-20
junit,4.10,+,2012-04-17
junit,4.10,-,2012-04-20
junit,4.10,+,2012-04-20
junit,4.10,-,2012-04-17
logback-classic,1.0.1,-,2012-04-17
logback-classic,1.0.1,+,2012-04-20
logback-classic,1.0.1,-,2012-04-20
logback-classic,1.0.1,+,2012-04-17
logback-classic,1.0.3,+,2012-06-07
jackson-mapper-asl,1.9.5,+,2012-04-20
jackson-mapper-asl,1.9.5,-,2012-04-17
jackson-mapper-asl,1.9.5,+,2012-04-17
jackson-mapper-asl,1.9.5,-,2012-04-20
netty,3.4.4.Final,+,2012-04-20
