library,version,sign,date
mojo-executor,2.0.1,-,2013-09-06
mojo-executor,1.0,+,2011-06-10
mojo-executor,2.0.1,+,2013-04-03
mojo-executor,1.0,-,2013-04-03
maven-plugin-api,3.0.5,-,2013-04-15
maven-plugin-api,2.2.1,-,2013-04-03
junit,4.12,-,2017-01-19
junit,4.12,+,2015-10-12
junit,4.8.1,-,2013-03-11
junit,4.8.1,+,2010-04-21
plexus-archiver,1.0-alpha-12,-,2013-04-03
plexus-archiver,1.0-alpha-12,+,2010-04-21
plexus-archiver,3.0.1,-,2017-02-08
plexus-archiver,2.3,-,2013-09-06
maven-resolver-api,1.0.3,+,2017-03-24
maven-plugin-testing-harness,2.1,-,2013-09-06
maven-plugin-testing-harness,1.1,-,2013-04-03
maven-plugin-testing-harness,1.1,+,2010-04-21
plexus-utils,2.0.3,+,2010-04-21
plexus-utils,2.0.3,-,2013-04-03
plexus-utils,3.0.10,-,2013-09-06
plexus-utils,3.0.22,-,2017-02-08
maven-resolver-util,1.0.3,+,2017-03-24
