library,version,sign,date
spring-batch-core,3.0.0.BUILD-SNAPSHOT,-,2013-10-21
junit,4.11,-,2013-11-25
junit,4.9,+,2013-11-25
junit,4.9,-,2013-11-28
junit,4.11,-,2013-11-28
junit,4.9,-,2013-10-16
junit,4.9,-,2013-10-31
junit,4.11,+,2013-10-16
junit,4.11,+,2013-11-28
junit,4.9,-,2013-06-08
junit,4.9,-,2013-10-09
junit,4.11,+,2013-10-31
junit,4.9,+,2013-10-09
spring-core,3.2.4.RELEASE,-,2013-10-18
spring-core,3.2.4.RELEASE,+,2013-10-16
aspectjrt,1.7.3,-,2013-10-18
aspectjrt,1.7.3,+,2013-10-16
csvexporter-apt-lib,1.0-SNAPSHOT,-,2013-05-17
spring-aop,3.2.4.RELEASE,-,2013-10-18
spring-aop,3.2.4.RELEASE,+,2013-10-16
compiler,0.8.10,-,2013-11-28
compiler,0.8.10,-,2013-10-18
compiler,0.8.10,+,2013-10-09
compiler,0.8.10,-,2013-06-08
guava,11.0-rc1,-,2013-12-02
guava,11.0-rc1,+,2013-10-09
guava,11.0-rc1,-,2013-11-25
guava,11.0-rc1,-,2013-06-08
guava,11.0-rc1,-,2013-11-28
guava,11.0-rc1,+,2013-10-18
guava,11.0-rc1,+,2013-11-28
guava,11.0-rc1,-,2013-10-18
guava,11.0-rc1,+,2013-12-02
aspectjweaver,1.7.3,-,2013-10-18
aspectjweaver,1.7.3,+,2013-10-16
log4j,1.2.17,+,2013-10-09
log4j,1.2.17,-,2013-06-08
log4j,1.2.17,-,2013-10-09
log4j,1.2.17,-,2013-10-18
log4j,1.2.17,-,2013-11-28
log4j,1.2.17,+,2013-11-28
log4j,1.2.17,+,2013-11-25
