library,version,sign,date
slf4j-api,1.6.4,+,2012-05-28
slf4j-api,1.6.4,+,2012-06-13
slf4j-api,1.6.4,-,2012-06-13
commons-configuration,1.8,+,2012-05-30
commons-configuration,1.8,+,2012-06-13
commons-configuration,1.8,-,2013-11-26
commons-configuration,1.8,+,2013-11-26
commons-configuration,1.8,-,2012-06-13
mockito-all,1.9.5,+,2013-12-05
junit,4.10,+,2012-06-13
junit,4.10,-,2012-06-13
slf4j-log4j12,1.6.4,+,2012-05-28
slf4j-log4j12,1.6.4,+,2012-06-13
slf4j-log4j12,1.6.4,-,2012-06-13
jcpi,1.2.0-alpha.113,-,2013-11-27
jcpi,1.2.0-alpha.113,+,2012-06-13
commons-cli,1.2,-,2012-06-13
commons-cli,1.2,-,2013-11-26
commons-cli,1.2,+,2012-06-13
commons-cli,1.2,+,2013-11-26
commons-cli,1.2,+,2012-05-30
apache-log4j-extras,1.1,-,2012-06-13
apache-log4j-extras,1.1,+,2012-05-28
apache-log4j-extras,1.1,+,2012-06-13
commons-lang3,3.1,+,2012-05-28
commons-lang3,3.1,-,2012-06-13
commons-lang3,3.1,+,2012-06-13
commons-io,2.4,+,2013-11-26
log4j,1.2.16,-,2012-06-13
log4j,1.2.16,+,2012-05-28
log4j,1.2.16,+,2012-06-13
commons-math3,3.2,+,2013-12-05
