library,version,sign,date
commons-pool,1.6,+,2013-12-17
cglib,2.2,+,2013-12-17
hsqldb,1.8.0.10,+,2014-03-31
zats-mimic-ext7,1.2.0,+,2014-04-22
commons-beanutils,1.9.1,+,2014-03-31
commons-dbcp,1.4,+,2013-12-17
poi,3.10-FINAL,+,2014-01-13
spring-context,4.0.0.RELEASE,-,2013-12-17
spring-context,4.0.0.RELEASE,+,2013-12-17
spring-context,4.0.0.RELEASE,+,2013-11-25
javax.mail-api,1.5.2,+,2014-04-22
commons-digester,2.1,+,2014-03-31
jxls-reader,1.0.5,+,2014-03-31
commons-logging,1.1.3,+,2014-03-31
commons-logging,1.1.1,+,2013-12-17
mybatis-spring,1.2.0,+,2013-12-17
jxls-core,1.0.5,+,2014-03-31
