library,version,sign,date
cloud-api,4.0.0-SNAPSHOT,-,2012-08-17
cloud-utils,4.2.0-SNAPSHOT,+,2013-02-20
cloud-utils,4.2.0-SNAPSHOT,+,2013-01-31
cloud-utils,4.0.0-SNAPSHOT,-,2012-08-17
cloud-utils,4.2.0-SNAPSHOT,-,2013-02-25
vmware-vim25,1.0,+,2012-08-17
vmware-vim25,4.1,-,2012-10-15
vmware-vim25,1.0,-,2012-08-22
vmware-vim25,1.0,-,2012-08-17
vmware-vim25,1.0,+,2012-10-02
vmware-vim25,1.0,-,2012-10-15
vmware-vim25,1.0,+,2012-08-22
wsdl4j,1.4,-,2013-08-01
wsdl4j,1.4,-,2013-08-02
wsdl4j,1.4,+,2012-10-15
wsdl4j,1.4,+,2013-08-02
wsdl4j,1.4,+,2013-08-01
