library,version,sign,date
shiro-core,1.2.2,+,2013-09-19
swagger-jaxrs_2.10.0,1.2.0,+,2013-02-08
swagger-core_2.10.0,1.2.0,+,2013-02-08
slf4j-api,1.6.1,+,2012-03-29
slf4j-api,1.6.1,+,2012-11-29
slf4j-api,1.6.1,-,2012-11-29
slf4j-api,1.6.1,-,2012-03-29
scout-model,0.0.1-SNAPSHOT,-,2012-03-29
scout-model,0.1.0,-,2013-06-07
scout-model,0.2.0,-,2013-11-11
scout-model,0.1.0,-,2012-11-29
scout-model,0.0.2,+,2012-04-18
scout-model,0.1.0,+,2012-11-29
scout-model,0.0.1-SNAPSHOT,-,2012-03-21
scout-model,0.0.2,-,2012-11-29
scout-model,0.0.1-SNAPSHOT,+,2012-03-21
jersey-server,1.13,-,2012-11-21
jersey-server,1.15,-,2013-02-08
jersey-server,1.12,-,2012-09-18
handlebars,0.5.5,+,2012-11-21
handlebars,0.11.0,-,2013-09-23
handlebars,1.1.2,-,2014-03-04
handlebars,0.11.0,+,2013-02-08
handlebars,0.6.2,-,2013-02-08
handlebars,0.5.5,+,2012-09-27
handlebars,0.5.5,-,2012-11-21
handlebars,0.5.5,-,2013-02-08
handlebars-humanize,0.11.0,-,2013-09-23
handlebars-humanize,0.6.2,+,2012-11-27
handlebars-humanize,1.1.2,-,2014-03-04
handlebars-humanize,0.5.5,-,2012-10-16
handlebars-humanize,0.11.0,+,2013-02-08
handlebars-humanize,0.6.2,-,2013-02-08
handlebars-humanize,0.5.5,+,2012-09-27
jackson-xc,1.9.3,-,2012-10-11
json,20090211,+,2012-11-21
json,20090211,-,2012-11-21
json,20090211,+,2012-10-23
shiro-web,1.2.2,+,2013-09-19
jersey-test-framework-grizzly2,1.13,-,2012-11-21
jersey-test-framework-grizzly2,1.17.1,-,2013-04-05
jersey-test-framework-grizzly2,1.17.1,+,2013-04-05
jersey-test-framework-grizzly2,1.15,-,2013-02-08
jersey-test-framework-grizzly2,1.12,-,2012-09-18
xbean,2.2.0,+,2013-02-08
jersey-servlet,1.13,-,2012-11-21
jersey-servlet,1.15,-,2013-02-08
jersey-servlet,1.12,-,2012-09-18
junit,3.8.1,-,2012-03-21
junit,4.8.2,+,2012-11-29
junit,4.8.2,+,2012-03-29
junit,4.8.2,-,2012-03-29
junit,4.8.2,-,2012-11-29
slf4j-log4j12,1.6.1,+,2012-03-29
slf4j-log4j12,1.6.1,+,2012-11-29
slf4j-log4j12,1.6.1,-,2012-11-29
slf4j-log4j12,1.6.1,-,2012-03-29
scout-core,0.0.1-SNAPSHOT,-,2012-03-29
scout-core,0.1.0,+,2012-11-29
scout-core,0.0.2,-,2012-11-29
scout-core,0.0.2,-,2012-04-18
scout-core,0.1.0,-,2013-06-07
scout-core,0.0.1-SNAPSHOT,-,2012-03-21
scout-core,0.2.0,-,2013-11-11
scout-core,0.0.1-SNAPSHOT,+,2012-03-21
jackson-jaxrs,1.9.3,-,2012-10-11
org.abego.treelayout.core,1.0.1,+,2013-02-08
jersey-json,1.13,-,2012-11-21
jersey-json,1.15,-,2013-02-08
jersey-json,1.12,-,2012-09-18
jersey-client,1.13,-,2013-04-05
jersey-client,1.17.1,+,2013-04-05
jersey-client,1.12,-,2012-09-18
mockito-all,1.9.0,-,2013-02-08
mockito-all,1.9.0,-,2012-11-29
mockito-all,1.9.0,-,2012-03-29
mockito-all,1.9.0,+,2012-11-29
mockito-all,1.9.0,+,2012-03-29
commons-lang3,3.3.2,+,2014-03-04
guava,11.0.1,-,2012-10-16
commons-fileupload,1.2.2,-,2012-11-21
commons-fileupload,1.2.2,+,2012-10-23
commons-fileupload,1.2.2,+,2012-11-21
humanize-icu,0.1.4,+,2012-10-16
guice,2.0,+,2012-09-14
servlet-api,2.5,+,2012-09-18
servlet-api,2.5,-,2012-09-14
