library,version,sign,date
junit,4.12,+,2018-08-10
junit,4.10,+,2015-07-29
junit,4.10,-,2018-08-10
junit,4.11,-,2016-06-22
junit,4.10,+,2015-08-17
junit,4.10,+,2015-09-01
junit,4.10,-,2016-06-22
junit,4.10,+,2016-06-22
junit,4.11,+,2015-07-29
jsr305,1.3.9,+,2017-12-18
commons-io,1.3.2,+,2016-06-22
commons-io,1.3.2,-,2016-09-27
commons-io,1.3.2,+,2016-05-25
commons-io,1.3.2,-,2016-06-22
commons-io,2.5,+,2016-09-27
guava,28.0-jre,+,2019-06-25
guava,19.0,-,2019-06-25
guava,19.0,-,2016-06-22
guava,18.0,-,2016-06-22
guava,19.0,+,2016-05-13
guava,18.0,+,2016-05-25
guava,19.0,+,2016-06-22
sonar-plugin-api,5.2,-,2016-05-13
sonar-plugin-api,4.5.2,-,2015-09-01
sonar-plugin-api,4.5.4,-,2015-09-01
sonar-plugin-api,5.2,+,2015-09-01
sonar-plugin-api,4.5.4,+,2015-08-17
sonar-plugin-api,4.5.2,+,2015-07-29
commons-lang,2.6,-,2016-06-22
commons-lang,2.6,+,2016-06-22
commons-lang,2.6,+,2016-05-25
javascript-checks-testkit,XXX,-,2019-11-15
javascript-checks-testkit,XXX,+,2019-09-23
javascript-checks-testkit,XXX,+,2017-10-04
