library,version,sign,date
junit,4.5,-,2013-01-23
junit,4.11,+,2013-11-29
junit,4.5,+,2013-05-25
junit,4.5,-,2014-12-05
junit,4.5,+,2013-09-24
junit,4.5,+,2012-05-29
junit,4.12,+,2014-12-05
simple-xml,2.7,+,2013-05-15
zt-zip,1.7,+,2014-04-04
robovm-soot,2.5.0-1,+,2015-06-18
json-simple,1.1.1,+,2014-05-20
dd-plist,1.16,+,2015-03-28
dd-plist,1.0,-,2015-03-28
dd-plist,1.0,+,2013-01-23
dd-plist,1.16,-,2015-03-28
dd-plist,1.0,-,2015-03-19
dd-plist,1.0,+,2013-09-24
commons-lang3,3.3.2,-,2015-03-28
commons-lang3,3.3.2,+,2015-03-28
commons-lang3,3.3.2,+,2015-03-10
bcpkix-jdk15on,1.49,+,2013-09-08
commons-io,1.4,+,2013-05-25
commons-io,1.4,-,2015-03-28
commons-io,2.4,-,2015-03-28
commons-io,1.4,+,2013-09-24
commons-io,2.4,+,2015-03-28
commons-io,1.4,-,2015-03-19
asm-debug-all,5.0.3,+,2015-03-27
commons-exec,1.0.1,-,2015-03-28
commons-exec,1.0.1,+,2015-03-28
commons-exec,1.0.1,+,2014-10-08
