library,version,sign,date
stripes,1.5.7,-,2014-01-26
stripes,1.5.7,+,2013-12-08
stripes,1.5.7,-,2013-11-22
stripes,1.5.7,+,2013-11-22
stripes,1.5.7,+,2014-01-26
jstl,1.1.2,+,2013-11-22
jstl,1.1.2,-,2013-11-22
jstl,1.1.2,+,2014-01-26
jstl,1.1.2,+,2013-12-08
jstl,1.1.2,-,2014-01-26
standard,1.1.2,+,2013-11-22
standard,1.1.2,-,2013-12-13
standard,1.1.2,-,2013-11-22
standard,1.1.2,+,2014-01-26
standard,1.1.2,+,2013-12-08
standard,1.1.2,-,2014-01-26
spring-security-config,3.2.0.RELEASE,+,2013-12-13
spring-security-config,3.1.2.RELEASE,-,2014-01-26
spring-security-config,3.2.0.RELEASE,-,2014-01-26
spring-tx,3.2.4.RELEASE,-,2014-01-26
spring-tx,3.1.1.RELEASE,-,2013-11-18
spring-tx,3.1.1.RELEASE,-,2013-12-08
joda-time,2.3,-,2014-01-26
joda-time,2.3,+,2014-01-26
joda-time,2.3,-,2013-11-18
jackson-databind,2.1.1,+,2013-12-13
jackson-databind,2.1.1,-,2013-12-13
jackson-databind,2.1.1,+,2014-01-27
jackson-databind,2.1.1,+,2014-01-26
jackson-databind,2.1.1,+,2013-12-08
jackson-databind,2.1.1,-,2014-01-26
cos,05Nov2002,-,2013-11-22
cos,05Nov2002,+,2013-11-22
cos,05Nov2002,+,2014-01-27
cos,05Nov2002,-,2013-11-18
cos,05Nov2002,-,2014-01-26
spring-security-web,3.2.0.RELEASE,+,2013-12-13
spring-security-web,3.1.2.RELEASE,-,2014-01-26
spring-security-web,3.2.0.RELEASE,-,2014-01-26
javaee-web-api,6.0,+,2014-01-26
javaee-web-api,6.0,-,2013-12-13
javaee-web-api,6.0,-,2013-11-22
javaee-web-api,6.0,+,2013-11-22
javaee-web-api,6.0,-,2014-01-26
javaee-web-api,6.0,+,2013-12-08
spring-security-core,3.2.0.RELEASE,+,2013-12-13
spring-security-core,3.1.2.RELEASE,-,2014-01-26
spring-security-core,3.2.0.RELEASE,-,2014-01-26
spring-web,3.2.4.RELEASE,-,2014-01-26
spring-web,3.1.2.RELEASE,-,2013-12-13
spring-web,3.1.2.RELEASE,+,2013-12-08
spring-web,3.2.4.RELEASE,+,2013-12-08
spring-web,3.2.4.RELEASE,+,2013-11-22
spring-web,3.2.4.RELEASE,-,2013-12-13
spring-web,3.2.4.RELEASE,-,2013-11-22
