library,version,sign,date
xercesImpl,2.6.2,-,2016-03-30
commons-pool,1.1,-,2016-03-30
commons-pool,1.1,+,2016-03-30
junit,3.8,+,2016-03-30
junit,3.8.1,-,2016-03-30
mondrian,4.3.0.1-130,-,2016-03-30
mondrian,4.3.0.1-130,+,2016-03-30
ctsym-java7,1.7.0_15,-,2016-03-30
commons-dbcp2,2.1,-,2016-03-30
commons-dbcp2,2.1,+,2016-03-30
commons-collections,3.2,+,2016-03-30
commons-collections,3.2,-,2016-03-30
h2,1.3.172,-,2016-03-30
h2,1.3.172,+,2016-03-30
commons-dbcp,1.1,-,2016-03-30
commons-dbcp,1.1,+,2016-03-30
mondrian-data-foodmart,0.9-SNAPSHOT,-,2016-03-30
mondrian-data-foodmart,0.9-SNAPSHOT,+,2016-03-30
rt-java6,1.6.0_24,+,2016-03-30
commons-math,1.2,+,2016-03-30
commons-math,1.2,-,2016-03-30
mysql-connector-java,5.1.38,+,2016-03-30
mysql-connector-java,5.1.38,-,2016-03-30
commons-logging,1.2,+,2016-03-30
commons-logging,1.2,-,2016-03-30
rt-jdk1.5,1.5.0_22,-,2016-03-30
commons-vfs,1.0,-,2016-03-30
commons-vfs,1.0,+,2016-03-30
servlet-api,2.4,+,2016-03-30
servlet-api,2.4,-,2016-03-30
log4j,1.2.17,-,2016-03-30
log4j,1.2.17,+,2016-03-30
