library,version,sign,date
log4j-1.2-api,2.1,-,2015-09-17
slf4j-log4j12,1.7.7,-,2015-09-17
slf4j-log4j12,1.7.7,-,2015-09-16
commons-cli,1.2,-,2015-09-17
annotations,1.3.2,-,2015-09-17
commons-beanutils,1.9.2,-,2015-09-17
commons-beanutils,1.9.2,+,2015-04-22
commons-io,2.4,-,2015-09-17
californium-core,1.0.4,-,2016-06-03
californium-core,1.0.4,+,2016-06-26
californium-core,1.0.4,+,2016-05-26
californium-core,1.0.4,+,2016-06-28
californium-core,1.0.4,-,2016-07-29
californium-core,1.0.4,-,2016-06-27
commons-math3,3.4.1,-,2015-09-17
mockito-all,1.9.5,-,2015-09-17
javax.websocket-api,1.0,-,2015-09-17
mqtt-client,1.10,+,2015-07-07
mqtt-client,1.10,-,2015-09-17
arquillian-jacoco,1.0.0.Alpha6,-,2015-09-17
commons-collections4,4.0,+,2017-03-23
testng,6.8.5,-,2015-09-17
log4j-core,2.1,-,2015-09-17
javassist,3.19.0-GA,-,2015-09-17
javassist,3.16.1-GA,-,2015-06-25
javassist,3.19.0-GA,+,2015-06-25
javassist,3.16.1-GA,+,2015-05-23
