library,version,sign,date
runtime-restlet,0.0.1-SNAPSHOT,-,2014-03-21
runtime-restlet,0.0.1-SNAPSHOT,+,2014-01-04
runtime-restlet,0.0.1-SNAPSHOT,+,2013-06-16
runtime-ui,0.0.1-SNAPSHOT,+,2014-01-04
runtime-ui,0.0.1-SNAPSHOT,-,2014-03-21
java-generation,0.0.1-SNAPSHOT,-,2014-03-21
java-generation,0.0.1-SNAPSHOT,+,2014-01-04
ocl,3.3.0-v20140120-1508,-,2014-04-26
ocl,3.3.0-v20130909-1552,+,2013-09-30
ocl,[3.0.0,4.0.0),-,2013-09-30
ocl,3.4.0-v20140524-1358,+,2014-04-26
ocl,0.0.1-SNAPSHOT,-,2014-03-21
ocl,0.0.1-SNAPSHOT,+,2014-01-04
ocl,3.3.0-v20130909-1552,-,2014-03-02
ocl,3.2.1-v20120917-1739,-,2013-09-30
