library,version,sign,date
junit,4.10,+,2012-10-04
lucene-core,4.0.0,-,2012-11-27
lucene-core,4.0.0-BETA,-,2012-11-02
commons-cli,1.2,+,2012-10-30
libsvm,3.1,+,2012-11-11
lucene-queries,4.0.0,-,2012-11-27
lucene-queries,4.0.0-BETA,-,2012-11-02
trove4j,3.0.3,+,2012-10-13
trove4j,3.0.3,-,2012-10-13
trove4j,3.0.3,+,2012-10-09
lucene-analyzers-common,4.0.0,-,2012-11-27
lucene-analyzers-common,4.0.0-BETA,-,2012-11-02
commons-collections,3.2.1,+,2012-10-13
json-simple,1.1.1,+,2012-10-28
lucene-queryparser,4.0.0,-,2012-11-27
lucene-queryparser,4.0.0-BETA,+,2012-10-04
lucene-queryparser,4.0.0-BETA,-,2012-11-02
je,3.2.76,+,2012-10-14
commons-io,2.4,+,2012-10-02
commons-math3,3.0,+,2012-10-14
