library,version,sign,date
javase,3.3.0,+,2017-09-13
javase,3.3.0,-,2017-09-13
javase,2.1,-,2013-09-20
javase,2.1,-,2015-10-05
javase,2.1,+,2013-09-20
webcam-capture,0.3.10-SNAPSHOT,-,2013-10-14
webcam-capture,0.3.12-SNAPSHOT,+,2017-09-13
webcam-capture,0.3.11,-,2017-09-13
webcam-capture,0.3.7,-,2013-02-07
webcam-capture,0.3.11-SNAPSHOT,-,2017-08-08
webcam-capture,0.3.12-SNAPSHOT,-,2018-01-17
webcam-capture,0.3.10-SNAPSHOT,+,2013-02-08
webcam-capture,0.3.12,-,2018-01-17
webcam-capture,0.3.10-RC6,-,2013-10-14
webcam-capture,0.3.8,-,2013-02-08
webcam-capture,0.3.10,-,2017-08-08
webcam-capture,0.3.9,-,2013-10-14
webcam-capture,0.3.10-RC4,-,2013-09-20
webcam-capture,0.3.11,+,2017-09-13
webcam-capture,0.3.10-SNAPSHOT,+,2013-09-20
webcam-capture,0.3.10-SNAPSHOT,-,2015-10-05
webcam-capture,0.3.11,+,2017-08-08
webcam-capture,0.3.10,+,2013-10-14
webcam-capture,0.3.10-RC4,+,2013-02-08
webcam-capture,0.3.5,-,2012-11-29
webcam-capture,0.3.6,-,2013-01-15
webcam-capture,0.3.10,+,2015-10-05
webcam-capture,0.3.12-SNAPSHOT,-,2017-09-13
