library,version,sign,date
junit,4.12,+,2017-07-29
junit,4.11,-,2014-09-10
junit,4.12,+,2014-09-10
junit,4.8.1,-,2014-09-10
junit,4.11,-,2017-07-23
junit,4.11,+,2013-09-12
jcodec,0.2.0,-,2017-08-30
jcodec,0.1.4,-,2013-05-19
jcodec,0.2.3-SNAPSHOT,-,2017-11-14
jcodec,0.1.7,-,2013-09-12
jcodec,0.2.0-SNAPSHOT,+,2014-09-10
jcodec,0.1.5,-,2014-09-10
jcodec,0.1.6,-,2013-06-19
jcodec,0.1.4,-,2013-06-04
jcodec,0.1.9,-,2014-09-10
jcodec,0.1.7,+,2013-07-22
jcodec,0.2.1,-,2017-11-14
jcodec,0.2.2-SNAPSHOT,-,2017-08-30
jcodec,0.2.0,+,2017-07-29
jcodec,0.2.1-SNAPSHOT,-,2017-07-29
jcodec,0.2.2,-,2018-02-01
jcodec,0.1.5,-,2013-06-04
jcodec,0.2.4-SNAPSHOT,-,2020-01-28
jcodec,0.2.0-SNAPSHOT,-,2017-07-23
trove4j,3.0.3,-,2014-09-10
trove4j,3.0.3,+,2013-09-12
gson,1.6,+,2013-09-12
gson,1.6,-,2014-09-10
jcodec-javase,0.2.0,-,2017-08-30
jcodec-javase,0.2.3-SNAPSHOT,-,2017-11-14
jcodec-javase,0.2.0-SNAPSHOT,+,2014-09-10
jcodec-javase,0.1.9,-,2014-09-10
jcodec-javase,0.2.1,-,2017-11-14
jcodec-javase,0.2.2-SNAPSHOT,-,2017-08-30
jcodec-javase,0.1.9,+,2013-09-12
jcodec-javase,0.2.0,+,2017-07-29
jcodec-javase,0.2.1-SNAPSHOT,-,2017-07-29
jcodec-javase,0.2.2,-,2018-02-01
jcodec-javase,0.1.9,-,2017-07-29
jcodec-javase,0.2.4-SNAPSHOT,-,2020-01-28
jcodec-javase,0.2.0-SNAPSHOT,-,2017-07-23
jcodec-javase,0.2.2-SNAPSHOT,+,2017-07-29
jcodec-javase,0.1.9,+,2014-09-10
jcodec-javase,0.2.0-SNAPSHOT,+,2017-07-23
