library,version,sign,date
hamcrest-library,1.3,+,2013-08-27
hamcrest-library,1.3,-,2013-08-27
junit,4.11,+,2013-08-27
junit,4.11,-,2013-08-18
junit,4.11,+,2013-08-18
junit,4.11,-,2013-08-27
junit,4.11,-,2014-12-03
junit,4.10,-,2012-09-05
logback-classic,1.0.11,-,2013-04-01
logback-classic,1.0.13,+,2013-08-27
logback-classic,1.0.9,-,2013-01-07
logback-classic,1.0.6,+,2012-08-12
logback-classic,1.1.2,-,2015-03-18
logback-classic,1.0.13,-,2013-08-27
logback-classic,1.0.10,-,2013-03-25
logback-classic,1.0.7,-,2012-09-05
logback-classic,1.0.13,-,2014-01-26
logback-classic,1.0.6,-,2012-08-22
assertj-core,1.7.0,-,2014-12-22
assertj-core,2.0.0,-,2015-03-18
assertj-core,1.7.0,+,2014-11-30
h2,1.4.182,-,2014-12-03
h2,1.3.173,+,2013-08-27
h2,1.4.186,-,2015-03-18
h2,1.4.184,-,2014-12-22
h2,1.3.171,-,2013-04-01
h2,1.4.177,-,2014-04-25
h2,1.3.173,-,2013-08-27
h2,1.3.170,-,2013-01-07
h2,1.3.168,-,2012-09-05
h2,1.3.173,-,2013-10-13
h2,1.3.168,+,2012-08-16
h2,1.3.175,-,2014-01-26
jfreechart,1.0.15,-,2013-08-27
jfreechart,1.0.15,+,2013-08-27
jfreechart,1.0.14,-,2013-04-01
jfreechart,1.0.17,-,2014-04-25
jfreechart,1.0.15,-,2014-01-26
slf4j-api,1.6.6,+,2012-08-12
slf4j-api,1.6.6,-,2012-09-05
mockito-all,1.10.17,-,2014-12-22
mockito-all,1.10.8,-,2014-12-03
mockito-all,1.9.5,+,2013-08-27
mockito-all,1.9.5,-,2013-08-27
mockito-all,1.9.0,-,2012-09-05
mockito-all,1.9.5,-,2014-04-25
jcl-over-slf4j,1.6.6,-,2012-08-22
jcl-over-slf4j,1.6.6,+,2012-08-22
jcl-over-slf4j,1.6.6,+,2012-08-16
jcl-over-slf4j,1.6.6,-,2012-09-05
sf-util,1.0.0-SNAPSHOT,+,2013-08-27
sf-util,1.0.0-SNAPSHOT,-,2014-04-25
sf-util,1.0.0,-,2014-12-03
mapdb,1.0.6,+,2014-04-25
mapdb,1.0.7,-,2015-03-18
mapdb,1.0.6,-,2014-12-22
jcommander,1.35,-,2014-12-03
jcommander,1.47,-,2015-03-18
jcommander,1.30,+,2013-08-27
jcommander,1.32,-,2014-01-26
jcommander,1.30,-,2013-08-27
jcommander,1.29,-,2012-09-05
sf-db,1.0.0-SNAPSHOT,+,2013-08-27
sf-db,1.0.0-SNAPSHOT,-,2014-04-25
sf-db,1.0.0,-,2014-12-03
testng,6.8,-,2013-04-01
testng,6.8.5,-,2013-08-27
testng,6.7,-,2012-09-05
testng,6.8.21,-,2015-03-18
testng,6.8.13,-,2014-12-22
testng,6.8.8,-,2014-12-03
testng,6.8.5,+,2013-08-27
testng,6.8.7,-,2014-01-26
