library,version,sign,date
selenium-server,2.33.0,-,2013-11-18
selenium-server,2.32.0,-,2013-06-20
selenium-server,2.33.0,-,2013-06-24
selenium-server,2.33.0,+,2013-06-24
selenium-server,2.42.0,-,2015-07-02
selenium-server,2.37.0,-,2014-05-13
junit,4.5,+,2015-07-16
ant-compress,1.2,-,2013-12-13
ant-compress,1.2,+,2013-07-08
slf4j-simple,1.7.7,+,2014-09-10
dom4j,1.6.1,+,2014-05-12
jna-platform,4.1.0,+,2014-08-28
jna-platform,4.1.0,+,2014-09-18
jna-platform,4.1.0,+,2014-10-27
jna-platform,4.1.0,-,2014-10-30
jna-platform,4.1.0,+,2014-09-25
jna-platform,4.1.0,-,2014-09-10
jna-platform,4.1.0,+,2014-10-30
jna-platform,4.1.0,-,2014-10-27
jna-platform,4.1.0,-,2014-09-19
xuggle-xuggler,5.4,+,2014-08-27
xuggler,0.16,+,2014-08-27
thumbnailator,0.4.5,+,2013-07-04
commons-codec,1.10,+,2016-10-11
apache-log4j-extras,1.2.17,+,2015-01-30
commons-lang3,3.3.2,+,2014-12-03
gson,2.2.2,-,2013-06-21
gson,1.4,+,2015-07-16
gson,2.2.4,-,2017-08-10
gson,2.2.2,-,2014-10-30
gson,2.3,-,2014-12-01
gson,2.2.2,+,2013-06-21
gson,1.7.2,+,2015-07-16
gson,2.2.2,+,2013-06-25
mockito-core,2.0.31-beta,+,2015-08-28
httpclient,4.1,+,2013-06-21
httpclient,4.1,-,2014-05-13
