library,version,sign,date
jackson-annotations,2.1.0-SNAPSHOT,-,2012-08-16
jackson-annotations,2.8.0-SNAPSHOT,-,2016-03-11
jackson-annotations,2.1.1,-,2012-11-12
jackson-annotations,2.8.0-SNAPSHOT,+,2016-03-11
jackson-annotations,2.1.0,-,2012-11-16
junit,4.8.2,-,2014-04-10
validation-api,1.1.0.Final,+,2014-06-18
validation-api,1.1.0.Final,+,2014-12-18
validation-api,1.1.0.Final,+,2013-12-28
validation-api,1.1.0.Final,-,2014-06-29
validation-api,1.1.0.Final,-,2014-02-07
jackson-databind,2.1.0-SNAPSHOT,-,2012-08-16
jackson-databind,2.1.1,-,2012-11-12
jackson-databind,2.1.0,-,2012-11-16
jackson-core,2.1.0-SNAPSHOT,-,2012-08-16
jackson-core,2.1.1,-,2012-11-12
jackson-core,2.1.0,-,2012-11-16
