library,version,sign,date
xercesImpl,2.9.1,+,2011-07-28
validation-api,1.0.0.GA,-,2011-02-02
validation-api,1.0.0.GA,+,2011-01-21
geomajas-layer-hibernate,1.8.0-SNAPSHOT,-,2011-04-22
geomajas-layer-hibernate,1.7.2,-,2011-02-02
geomajas-layer-hibernate,1.7.2,+,2011-01-21
geomajas-layer-hibernate,1.8.0-SNAPSHOT,+,2011-04-22
geomajas-layer-hibernate,1.8.0-SNAPSHOT,+,2011-02-22
geomajas-layer-hibernate,1.8.0-SNAPSHOT,-,2011-02-28
mail,1.4.1,+,2012-09-21
postgis-jdbc,1.1.6,-,2011-02-28
postgis-jdbc,1.3.3,+,2011-04-01
postgis-jdbc,1.1.6,-,2011-03-02
postgis-jdbc,1.1.6,+,2011-02-28
postgis-jdbc,1.3.3,+,2012-09-21
postgis-jdbc,1.1.6,-,2011-04-06
postgis-jdbc,1.1.6,+,2011-03-02
postgis-jdbc,1.1.6,+,2011-02-22
postgis-jdbc,1.3.3,-,2011-04-01
geomajas-gwt-client,1.9.0-SNAPSHOT,-,2011-02-28
geomajas-gwt-client,1.9.0-SNAPSHOT,+,2011-02-21
chemistry-opencmis-client-impl,0.2.0-incubating,-,2011-04-18
chemistry-opencmis-client-impl,0.2.0-incubating,+,2011-04-01
chemistry-opencmis-client-impl,0.2.0-incubating,+,2011-04-18
chemistry-opencmis-client-impl,0.2.0-incubating,-,2011-12-08
commons-io,1.4,-,2011-04-11
commons-io,1.4,+,2011-04-07
commons-io,1.4,+,2011-04-11
hibernate-spatial-postgis,1.0,-,2011-02-02
hibernate-spatial-postgis,1.0,+,2011-01-21
postgresql,8.1-407.jdbc3,+,2011-07-28
postgresql,8.1-407.jdbc3,+,2011-02-22
postgresql,8.4-701.jdbc3,-,2011-04-01
postgresql,9.2-1003-jdbc4,+,2013-07-08
postgresql,9.1-901.jdbc4,+,2012-09-21
postgresql,8.4-701.jdbc3,+,2011-04-01
postgresql,8.4-701.jdbc4,-,2011-04-06
postgresql,8.1-407.jdbc3,-,2011-03-17
postgresql,8.1-407.jdbc3,+,2011-02-28
postgresql,8.1-407.jdbc3,-,2011-02-28
postgresql,8.1-407.jdbc3,-,2011-03-02
postgresql,8.1-407.jdbc3,+,2011-04-06
postgresql,8.1-407.jdbc3,+,2011-03-02
smartgwt-skins,3.1,+,2014-06-13
smartgwt-skins,3.1,-,2014-05-16
smartgwt-skins,3.1,+,2013-12-03
smartgwt-skins,2.4,-,2011-02-28
smartgwt-skins,3.1,-,2014-11-18
smartgwt-skins,2.4,+,2010-11-05
smartgwt-skins,2.4,-,2013-11-08
smartgwt-skins,2.4,+,2011-02-28
xalan,2.7.0,+,2011-07-28
geomajas-client-gwt2-plugin-wms-server-extension,2.1.1,-,2014-11-19
geomajas-client-gwt2-plugin-wms-server-extension,2.1.1,+,2014-11-18
junit,4.8.1,-,2011-02-02
junit,4.8.1,+,2011-01-21
gt-shapefile,2.6.3,-,2011-03-02
gt-shapefile,2.6.3,+,2011-03-02
gt-shapefile,2.6.3,+,2011-02-04
gt-shapefile,2.6.3,-,2011-03-08
gt-shapefile,2.7-RC2,-,2011-04-12
gt-shapefile,2.7-RC2,+,2011-03-08
ktunaxa-theme,1.0.0-SNAPSHOT,-,2011-04-18
ktunaxa-theme,1.0.0-SNAPSHOT,-,2011-02-04
ktunaxa-theme,1.0.0-SNAPSHOT,+,2011-03-02
ktunaxa-theme,1.0.0-SNAPSHOT,+,2011-02-03
ktunaxa-theme,1.0.0-SNAPSHOT,-,2011-03-02
smartgwt,3.1,+,2014-06-13
smartgwt,3.1,-,2014-05-16
smartgwt,3.1,+,2013-12-03
smartgwt,3.1,-,2014-11-18
smartgwt,2.4,+,2011-01-21
smartgwt,2.4,-,2011-02-02
smartgwt,2.4,-,2011-01-31
geomajas-jetty-runner,1.0.0,+,2011-04-28
geomajas-jetty-runner,1.0.0,+,2011-03-17
chemistry-opencmis-server-inmemory,0.5.0,+,2013-07-24
json-rpc,1.0,+,2011-05-06
alfresco-opencmis-extension,0.1,-,2011-04-18
alfresco-opencmis-extension,0.1,+,2011-04-18
alfresco-opencmis-extension,110208,-,2011-04-01
alfresco-opencmis-extension,110208,+,2011-04-01
alfresco-opencmis-extension,0.1,-,2011-12-08
bonecp,0.7.1-rc3,+,2011-04-26
commons-fileupload,1.2.2,+,2011-04-11
commons-fileupload,1.2.2,+,2011-03-30
commons-fileupload,1.2.2,-,2011-04-11
geomajas-layer-openstreetmap,1.8.0,-,2011-01-21
geomajas-layer-openstreetmap,1.8.0,+,2010-10-29
httpclient,4.1.2,-,2012-09-21
httpclient,4.1.2,+,2011-10-08
