library,version,sign,date
slf4j-api,1.6.1,-,2015-06-17
slf4j-api,1.6.1,+,2013-01-25
slf4j-api,1.6.1,-,2013-01-25
junit,4.8.2,-,2013-01-25
junit,4.8.2,-,2013-05-03
junit,4.11,+,2014-11-13
junit,4.8.1,-,2015-06-17
junit,4.8.2,-,2015-06-17
junit,4.8.2,+,2013-03-15
junit,4.8.2,-,2014-04-25
junit,4.8.2,-,2014-04-03
junit,4.8.1,+,2013-01-25
junit,4.11,-,2015-06-17
junit,4.8.2,+,2013-01-25
junit,4.8.1,-,2013-01-25
junit,4.8.2,+,2013-01-03
junit,4.8.2,+,2012-12-28
junit,4.8.2,+,2014-04-06
junit,4.8.2,+,2014-04-25
junit,4.8.2,+,2013-05-03
junit,4.8.2,+,2014-04-04
junit,4.8.2,+,2013-05-28
junit,4.8.2,+,2012-12-20
slf4j-log4j12,1.7.0,-,2013-01-25
slf4j-log4j12,1.7.0,+,2013-01-25
netty-all,4.0.0.CR1-SNAPSHOT,-,2013-03-25
netty-all,4.0.0.Beta3-SNAPSHOT,-,2013-03-15
netty-all,4.0.0.Beta3-SNAPSHOT,+,2013-02-18
high-scale-lib,1.0.3,-,2013-11-18
high-scale-lib,1.0.3,-,2015-06-02
high-scale-lib,1.0.3,+,2013-05-28
jackson-databind,2.1.2,+,2014-04-04
jackson-databind,2.1.2,-,2013-01-25
jackson-databind,2.1.0,-,2013-01-04
jackson-databind,2.1.2,+,2013-07-19
jackson-databind,2.1.2,+,2013-01-25
jackson-databind,2.1.0,+,2013-01-03
jackson-databind,2.1.1,+,2015-06-17
jackson-databind,2.1.2,+,2013-05-03
jackson-databind,2.1.2,-,2014-04-03
jackson-databind,2.1.2,-,2015-06-17
jackson-databind,2.1.2,-,2013-05-03
jackson-databind,2.1.2,+,2012-12-28
jackson-datatype-joda,2.1.1,+,2013-10-16
guava,13.0.1,-,2015-06-17
guava,13.0.1,+,2013-01-25
guava,14.0.1,+,2013-03-25
guava,13.0.1,-,2013-01-25
guava,14.0.1,-,2015-06-17
javassist,3.17.1-GA,+,2013-03-25
