library,version,sign,date
guice-servlet,3.0,-,2011-10-05
guice-servlet,3.0,-,2011-10-04
guice-servlet,3.0,+,2011-10-04
guice-servlet,3.0,+,2011-09-13
guice-servlet,3.0,+,2011-09-14
guice-servlet,3.0,-,2011-09-14
guice-servlet,3.0,-,2011-09-13
guice-servlet,3.0,+,2011-08-31
junit,4.8.2,+,2011-10-05
junit,4.8.2,-,2011-10-05
junit,4.8.2,-,2011-10-04
junit,4.8.2,+,2011-10-09
junit,4.8.2,-,2011-10-09
junit,4.10,+,2011-11-24
junit,4.8.2,+,2011-10-04
slf4j-log4j12,1.6.1,+,2012-01-27
slf4j-log4j12,1.5.6,+,2012-01-27
jmeter-api,2.4-2,-,2011-10-21
jmeter-api,2.4-2,+,2011-10-05
jmeter-api,2.4-2,+,2011-10-21
commons-lang,2.6,+,2011-10-05
commons-lang,2.5,-,2011-08-04
commons-lang,2.6,+,2011-09-15
commons-lang,2.4,+,2011-09-14
commons-lang,2.4,+,2011-09-13
commons-lang,2.6,-,2011-10-24
commons-lang,2.4,+,2011-08-04
commons-lang,2.6,-,2011-10-21
commons-lang,2.4,-,2011-10-21
commons-lang,2.4,-,2011-09-14
commons-lang,2.6,-,2011-10-05
commons-lang,2.6,-,2011-10-04
commons-lang,2.6,+,2011-10-21
commons-lang,2.4,-,2011-10-09
commons-lang,2.4,+,2011-10-09
commons-lang,2.4,-,2011-09-13
commons-lang,2.6,+,2011-10-04
stamdata-common,3.0-SNAPSHOT,-,2011-09-14
stamdata-common,3.1.0-SNAPSHOT,-,2011-09-13
stamdata-common,3.0-SNAPSHOT,-,2011-09-13
stamdata-common,3.1.0-SNAPSHOT,+,2011-09-14
stamdata-common,3.1.0-SNAPSHOT,+,2011-09-13
stamdata-common,3.1.0-SNAPSHOT,+,2011-10-04
stamdata-common,3.0-SNAPSHOT,+,2011-08-04
stamdata-common,3.1.0-SNAPSHOT,-,2011-10-04
stamdata-common,3.1.0-SNAPSHOT,-,2011-10-05
mysql-connector-java,5.1.16,-,2011-08-31
mysql-connector-java,5.1.16,+,2011-10-04
mysql-connector-java,5.1.16,+,2011-08-31
mysql-connector-java,5.1.15,-,2011-08-04
mysql-connector-java,5.1.16,-,2011-09-13
mysql-connector-java,5.1.16,-,2011-09-14
mysql-connector-java,5.1.16,-,2011-09-15
mysql-connector-java,5.1.16,+,2011-09-15
mysql-connector-java,5.1.14,-,2011-08-04
mysql-connector-java,5.1.16,+,2011-08-04
mysql-connector-java,5.1.16,+,2011-09-13
mysql-connector-java,5.1.16,+,2011-09-14
mysql-connector-java,5.1.16,-,2011-10-04
mysql-connector-java,5.1.16,-,2011-10-05
hifaces20-testing,0.1.3,+,2011-10-04
hifaces20-testing,0.1.3,-,2011-10-05
hifaces20-testing,0.1.3,+,2011-09-13
hifaces20-testing,0.1.3,+,2011-10-05
hifaces20-testing,0.1.3,-,2011-10-04
hifaces20-testing,0.1.3,-,2011-10-21
hifaces20-testing,0.1.3,+,2011-10-21
jaxb-impl,2.2.2,-,2011-10-09
jaxb-impl,2.2.4-1,+,2011-10-24
jaxb-impl,2.2.4-1,+,2011-10-21
jaxb-impl,2.2.4-1,+,2011-09-14
jaxb-impl,2.2.4-1,+,2011-10-27
jaxb-impl,2.2.4-1,+,2011-10-05
jaxb-impl,2.2.4-1,+,2011-10-04
jaxb-impl,2.2.4-1,+,2011-10-09
jaxb-impl,2.2.2,-,2011-09-14
jaxb-impl,2.2.2,-,2011-09-13
jaxb-impl,2.2.4-1,-,2011-11-11
jaxb-impl,2.2.4-1,-,2011-10-21
jaxb-impl,2.2.2,+,2011-10-09
jaxb-impl,2.2.2,-,2011-10-24
jaxb-impl,2.2.4-1,-,2011-10-27
jaxb-impl,2.2.4-1,-,2011-10-05
jaxb-impl,2.2.4-1,-,2011-10-26
jaxb-impl,2.2.4-1,-,2011-10-04
jaxb-impl,2.2.4-1,-,2011-10-24
jaxb-impl,2.2.2,+,2011-09-14
jaxb-impl,2.2.2,+,2011-09-13
hamcrest-all,1.1,-,2011-10-04
hamcrest-all,1.1,-,2011-10-05
hamcrest-all,1.1,+,2011-10-04
nsp-util,1.0.6,-,2011-10-24
nsp-util,1.0.6,-,2011-10-21
nsp-util,1.0.1,-,2011-09-13
nsp-util,1.0.1,-,2011-09-14
nsp-util,1.0.6,+,2011-10-09
nsp-util,1.0.1,-,2011-10-09
nsp-util,1.0.1,+,2011-09-14
nsp-util,1.0.6,+,2011-10-21
nsp-util,1.0.6,+,2011-10-04
nsp-util,1.0.6,+,2011-10-05
nsp-util,1.0.5,-,2011-09-26
nsp-util,1.0.6,+,2011-10-24
nsp-util,1.0.6,-,2012-01-27
nsp-util,1.0.5,+,2011-09-18
nsp-util,1.0.6,-,2011-10-04
nsp-util,1.0.6,-,2011-10-05
nsp-util,1.0.1,+,2011-09-13
guava,r09,-,2011-10-09
guava,r09,+,2011-10-05
guava,r09,+,2011-10-04
guava,r09,+,2011-10-21
guava,r09,-,2011-10-04
guava,r09,-,2011-10-05
guava,r09,+,2011-10-09
guava,r09,-,2011-10-21
mockito-core,1.8.5,+,2011-10-04
mockito-core,1.8.5,-,2011-10-05
mockito-core,1.8.5,-,2011-10-04
log4j,1.2.14,+,2012-01-27
log4j,1.2.16,-,2011-08-04
