library,version,sign,date
popupbutton,1.2.1,+,2013-01-02
popupbutton,1.2.1,-,2013-01-18
popupbutton,1.2.1,+,2013-01-14
vaadin,6.8.6,+,2013-01-14
vaadin,6.4.0,-,2013-01-18
vaadin,6.8.6,+,2013-01-18
vaadin,6.4.0,+,2013-01-02
vaadin,6.8.6,-,2013-01-18
vaadin,6.8.6,+,2013-01-02
gwt-user,2.3.0,+,2013-01-02
gwt-user,2.3.0,-,2013-01-18
jpacontainer-addon-agpl-3.0,2.0.0,+,2013-01-02
jpacontainer-addon-agpl-3.0,2.0.0,+,2013-01-14
jpacontainer-addon-agpl-3.0,3.0.0-alpha2,+,2013-01-18
jpacontainer-addon-agpl-3.0,2.0.0,+,2013-01-18
jpacontainer-addon-agpl-3.0,2.0.0,-,2013-01-18
easyuploads,0.5.1,+,2013-01-18
