library,version,sign,date
j2bugzilla-extended,1.1-SNAPSHOT,-,2012-12-07
resource-server-provider,1.0-SNAPSHOT,-,2012-12-07
pressgang-ccms-rest,1.0-SNAPSHOT,-,2012-12-07
pressgang-ccms-zanata,1.0-SNAPSHOT,-,2012-12-07
lambdaj,2.3.3,-,2012-11-20
pressgang-ccms-utils,1.0-SNAPSHOT,-,2012-12-07
pressgang-ccms-contentspec,1.0-SNAPSHOT,-,2012-12-07
htmlcleaner,2.2,-,2012-11-20
pressgang-ccms-restv1,1.0-SNAPSHOT,-,2012-12-07
csprocessor,0.1.0-SNAPSHOT,+,2012-12-07
csprocessor,0.0.4-SNAPSHOT,-,2012-12-07
pressgang-ccms-model,1.1-SNAPSHOT,-,2012-12-07
pressgang-ccms-model,1.1-SNAPSHOT,+,2012-11-20
log4j,1.2.16,+,2012-12-07
log4j,1.2.16,-,2012-11-20
