library,version,sign,date
commons-validator,1.1.4,+,2006-12-14
commons-validator,1.1.4,-,2007-07-12
xml-apis,2.0.2,+,2006-12-14
xml-apis,2.0.2,-,2007-07-12
commons-collections,3.1,-,2007-07-15
commons-collections,3.1,+,2006-12-14
commons-collections,3.1,-,2008-12-05
commons-collections,3.1,-,2010-09-22
commons-beanutils,1.7.0,-,2007-07-15
commons-beanutils,1.7.0,-,2010-09-22
commons-beanutils,1.7.0,-,2008-12-05
commons-el,1.0,-,2007-07-12
commons-el,1.0,+,2006-12-14
commons-lang,2.1,+,2006-12-14
oro,2.0.8,+,2006-12-14
oro,2.0.8,-,2007-07-12
dom4j,1.4,-,2010-09-22
dom4j,1.4,+,2007-02-27
dom4j,1.4,-,2007-02-27
dom4j,1.4,-,2008-12-05
dom4j,1.4,-,2007-07-15
myfaces-api,1.1.5,+,2006-12-20
myfaces-api,1.1.5,-,2008-12-05
myfaces-api,1.1.5,-,2007-07-15
jstl,1.1.2,+,2006-12-14
jstl,1.1.2,-,2013-06-24
jstl,1.1.2,-,2007-07-15
commons-codec,1.2,-,2010-09-22
commons-codec,1.2,-,2013-11-15
commons-codec,1.2,-,2007-07-15
commons-digester,1.6,-,2007-07-15
commons-digester,1.6,-,2010-09-22
commons-digester,1.6,-,2008-12-05
commons-logging,1.0.4,+,2007-05-22
commons-logging,1.0.4,-,2007-05-22
commons-logging,1.0.4,-,2008-12-05
commons-logging,1.0.4,-,2007-07-15
commons-logging,1.0.4,-,2010-09-22
commons-logging,1.0.4,+,2007-02-27
commons-logging,1.0.4,-,2011-12-15
myfaces-impl,1.1.5,-,2008-12-05
myfaces-impl,1.1.5,+,2006-12-20
myfaces-impl,1.1.5,-,2007-07-15
commons-fileupload,1.0,-,2006-12-16
commons-fileupload,1.1.1,-,2010-09-22
commons-fileupload,1.1,-,2006-12-16
commons-fileupload,1.1.1,-,2007-07-15
commons-fileupload,1.0,+,2006-12-14
log4j,1.2.9,-,2010-09-22
log4j,1.2.9,-,2007-07-15
log4j,1.2.9,+,2007-05-22
log4j,1.2.9,-,2011-12-15
log4j,1.2.9,+,2007-02-27
log4j,1.2.8,-,2007-07-15
log4j,1.2.9,-,2007-05-22
tomahawk,1.1.6,-,2011-12-15
tomahawk,1.1.6,-,2008-12-05
tomahawk,1.1.3,-,2007-07-15
tomahawk,1.1.3,+,2006-12-20
tomahawk,1.1.10,-,2011-12-15
tomahawk,1.1.6,-,2010-09-22
