library,version,sign,date
slf4j-api,1.7.2,+,2013-01-11
slf4j-api,1.7.2,-,2013-01-11
mockito-all,1.9.5,-,2013-01-11
mockito-all,1.9.5,+,2013-01-11
hamcrest-core,1.3,+,2013-04-05
junit,4.10,-,2013-04-05
junit,4.10,-,2013-01-11
junit,4.10,+,2013-01-11
slf4j-log4j12,1.7.2,+,2013-01-11
slf4j-log4j12,1.7.2,-,2013-01-11
commons-collections,3.2.1,-,2016-02-04
commons-collections,3.2.1,-,2013-01-11
commons-collections,3.2.1,+,2013-01-11
commons-io,2.4,+,2013-01-11
commons-io,2.4,-,2013-01-11
commons-lang,2.6,+,2013-01-11
commons-lang,2.6,-,2013-01-11
log4j,1.2.17,+,2013-01-11
log4j,1.2.17,-,2013-01-11
