library,version,sign,date
ashley,0.1-SNAPSHOT,-,2014-11-29
ashley,2.0-SNAPSHOT,+,2015-02-09
ashley,0.1-SNAPSHOT,+,2014-03-24
ashley,0.1-SNAPSHOT,+,2014-04-14
ashley,0.1-SNAPSHOT,-,2014-04-04
ashley,0.1-SNAPSHOT,-,2014-04-14
ashley,0.1-SNAPSHOT,+,2014-04-04
spine-libgdx,1.0,-,2015-02-09
spine-libgdx,1.0.0,+,2014-09-29
spine-libgdx,1.0.1-SNAPSHOT,+,2015-02-09
spine-libgdx,1.0.0,-,2014-11-29
junit,4.8.1,-,2014-04-14
junit,4.8.1,+,2014-04-14
junit,4.11,-,2015-02-09
junit,4.8.1,+,2014-01-22
junit,4.11,+,2014-04-14
junit,3.8.1,+,2014-03-04
junit,4.11,+,2015-02-09
junit,4.8.1,+,2013-12-03
junit,4.8.1,-,2014-01-22
junit,4.11,+,2014-05-19
junit,3.8.1,-,2013-12-12
jts,1.12,+,2014-04-04
jts,1.12,-,2015-02-09
jts,1.12,+,2015-02-09
jts,1.12,+,2014-03-12
jts,1.12,-,2014-04-04
tracker,1.0-SNAPSHOT,+,2015-03-25
gdx,1.6.0,+,2015-03-25
gdx,1.0.0,+,2014-05-19
gdx,"
+			+ LIBGDX_VERSION_PLACEHOLDER
+			+ ",+,2015-03-25
gdx,1.0.0,+,2014-04-14
gdx,1.0-SNAPSHOT,-,2014-04-14
gdx,1.3.2-SNAPSHOT,+,2014-09-18
gdx,1.5.3,+,2015-03-25
gdx,1.0.0,-,2014-11-29
gdx,1.5.3,-,2015-02-09
gdx,1.5.3,+,2015-02-09
gdx,1.3.2-SNAPSHOT,-,2014-09-29
gdx,1.5.3,-,2015-03-25
gdx,1.4.2-SNAPSHOT,+,2014-09-29
gdx,1.5.3,+,2014-11-29
gdx,1.4.2-SNAPSHOT,-,2014-11-29
gdx,1.0.0,-,2014-09-18
commons-lang,2.6,-,2014-04-14
commons-lang,2.6,-,2014-03-24
commons-lang,2.6,+,2014-03-04
commons-lang,2.6,+,2014-01-22
commons-lang,2.6,+,2014-04-14
commons-lang,2.6,+,2014-03-24
tweenengine-api,1,-,2014-04-14
tweenengine-api,1,+,2014-04-11
tweenengine-api,1,+,2014-04-14
