library,version,sign,date
junit,4.10,-,2012-09-22
junit,4.8.2,-,2012-01-09
logback-classic,0.9.30,-,2012-09-22
validation-api,1.0.0.GA,-,2012-09-22
assertj-core,1.4.0,+,2012-12-24
jsr305,1.3.9,-,2012-09-22
classindex,3.1,+,2012-12-24
javax.el-api,2.2.4,+,2012-12-24
xml-combiner,2.2,+,2014-10-12
xmlunit,1.3,-,2012-09-22
hibernate-validator,4.3.0.Final,-,2012-09-22
hibernate-validator,4.2.0.Final,+,2012-12-24
hibernate-validator,4.1.0.Final,-,2012-01-09
jaxb-impl,2.2.4-1,-,2012-09-22
jaxb-api,2.2.4,-,2012-09-22
org.eclipse.persistence.moxy,2.5.1,+,2012-12-24
guava,10.0.1,-,2012-06-06
guava,13.0,-,2012-09-22
javax.el,2.2.4,+,2012-12-24
filtering,1.2,+,2012-12-24
